bigram,count,codepoints,unicode_names
ေ၏,31,U+1031 U+104F,MYANMAR VOWEL SIGN E | MYANMAR SYMBOL GENITIVE
်၌,31,U+103A U+104C,MYANMAR SIGN ASAT | MYANMAR SYMBOL LOCATIVE
ံ၏,31,U+1036 U+104F,MYANMAR SIGN ANUSVARA | MYANMAR SYMBOL GENITIVE
ွဍ,31,U+103D U+100D,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER DDA
၏တ,31,U+104F U+1010,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER TA
ဏါ,31,U+100F U+102B,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN TALL AA
ၝဏ,31,U+105D U+100F,MYANMAR LETTER MON BBE | MYANMAR LETTER NNA
၈ဖ,30,U+1048 U+1016,MYANMAR DIGIT EIGHT | MYANMAR LETTER PHA
လ၅,30,U+101C U+1045,MYANMAR LETTER LA | MYANMAR DIGIT FIVE
ဝၜ,30,U+101D U+105C,MYANMAR LETTER WA | MYANMAR LETTER MON BBA
၃ဍ,30,U+1043 U+100D,MYANMAR DIGIT THREE | MYANMAR LETTER DDA
းၝ,30,U+1038 U+105D,MYANMAR SIGN VISARGA | MYANMAR LETTER MON BBE
ၚဗ,30,U+105A U+1017,MYANMAR LETTER MON NGA | MYANMAR LETTER BA
ဖ်,30,U+1016 U+103A,MYANMAR LETTER PHA | MYANMAR SIGN ASAT
ံဉ,30,U+1036 U+1009,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NYA
ံဠ,30,U+1036 U+1020,MYANMAR SIGN ANUSVARA | MYANMAR LETTER LLA
ဴ၅,30,U+1034 U+1045,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT FIVE
ုု,30,U+102F U+102F,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN U
။ဦ,30,U+104B U+1026,MYANMAR SIGN SECTION | MYANMAR LETTER UU
ူ၃,30,U+1030 U+1043,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT THREE
ၞခ,30,U+105E U+1001,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER KHA
ာ၌,30,U+102C U+104C,MYANMAR VOWEL SIGN AA | MYANMAR SYMBOL LOCATIVE
်ု,30,U+103A U+102F,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN U
ှဉ,30,U+103E U+1009,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER NYA
ဲဲ,30,U+1032 U+1032,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN AI
သဠ,30,U+101E U+1020,MYANMAR LETTER SA | MYANMAR LETTER LLA
ဃတ,30,U+1003 U+1010,MYANMAR LETTER GHA | MYANMAR LETTER TA
ဩဇ,30,U+1029 U+1007,MYANMAR LETTER O | MYANMAR LETTER JA
၅ဍ,29,U+1045 U+100D,MYANMAR DIGIT FIVE | MYANMAR LETTER DDA
ျဆ,29,U+103B U+1006,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER CHA
ဴ၄,29,U+1034 U+1044,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT FOUR
ိဩ,29,U+102D U+1029,MYANMAR VOWEL SIGN I | MYANMAR LETTER O
သဌ,29,U+101E U+100C,MYANMAR LETTER SA | MYANMAR LETTER TTHA
ဣိ,29,U+1023 U+102D,MYANMAR LETTER I | MYANMAR VOWEL SIGN I
ူၝ,29,U+1030 U+105D,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MON BBE
ဌ။,29,U+100C U+104B,MYANMAR LETTER TTHA | MYANMAR SIGN SECTION
အၝ,29,U+1021 U+105D,MYANMAR LETTER A | MYANMAR LETTER MON BBE
ဏဴ,29,U+100F U+1034,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN MON O
ရဨ,29,U+101B U+1028,MYANMAR LETTER RA | MYANMAR LETTER MON E
ါဥ,28,U+102B U+1025,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER U
ဝဥ,28,U+101D U+1025,MYANMAR LETTER WA | MYANMAR LETTER U
ဇဌ,28,U+1007 U+100C,MYANMAR LETTER JA | MYANMAR LETTER TTHA
မ၅,28,U+1019 U+1045,MYANMAR LETTER MA | MYANMAR DIGIT FIVE
ေဥ,28,U+1031 U+1025,MYANMAR VOWEL SIGN E | MYANMAR LETTER U
ၝာ,28,U+105D U+102C,MYANMAR LETTER MON BBE | MYANMAR VOWEL SIGN AA
ဌဘ,28,U+100C U+1018,MYANMAR LETTER TTHA | MYANMAR LETTER BHA
မ၂,28,U+1019 U+1042,MYANMAR LETTER MA | MYANMAR DIGIT TWO
၊ဉ,28,U+104A U+1009,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER NYA
ြှ,28,U+103C U+103E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR CONSONANT SIGN MEDIAL HA
ဨမ,28,U+1028 U+1019,MYANMAR LETTER MON E | MYANMAR LETTER MA
ဩာ,28,U+1029 U+102C,MYANMAR LETTER O | MYANMAR VOWEL SIGN AA
၏မ,28,U+104F U+1019,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER MA
ီ၃,27,U+102E U+1043,MYANMAR VOWEL SIGN II | MYANMAR DIGIT THREE
၇ဍ,27,U+1047 U+100D,MYANMAR DIGIT SEVEN | MYANMAR LETTER DDA
၅ဨ,27,U+1045 U+1028,MYANMAR DIGIT FIVE | MYANMAR LETTER MON E
ဌ၂,27,U+100C U+1042,MYANMAR LETTER TTHA | MYANMAR DIGIT TWO
ဃဂ,27,U+1003 U+1002,MYANMAR LETTER GHA | MYANMAR LETTER GA
ဴ၆,27,U+1034 U+1046,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT SIX
္ဈ,27,U+1039 U+1008,MYANMAR SIGN VIRAMA | MYANMAR LETTER JHA
ဟဏ,27,U+101F U+100F,MYANMAR LETTER HA | MYANMAR LETTER NNA
၀း,27,U+1040 U+1038,MYANMAR DIGIT ZERO | MYANMAR SIGN VISARGA
၇ဘ,27,U+1047 U+1018,MYANMAR DIGIT SEVEN | MYANMAR LETTER BHA
၍အ,27,U+104D U+1021,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER A
ဩဴ,27,U+1029 U+1034,MYANMAR LETTER O | MYANMAR VOWEL SIGN MON O
သဋ,27,U+101E U+100B,MYANMAR LETTER SA | MYANMAR LETTER TTA
ဗဲ,27,U+1017 U+1032,MYANMAR LETTER BA | MYANMAR VOWEL SIGN AI
နဏ,27,U+1014 U+100F,MYANMAR LETTER NA | MYANMAR LETTER NNA
ထဆ,27,U+1011 U+1006,MYANMAR LETTER THA | MYANMAR LETTER CHA
ဖဘ,26,U+1016 U+1018,MYANMAR LETTER PHA | MYANMAR LETTER BHA
ဝဘ,26,U+101D U+1018,MYANMAR LETTER WA | MYANMAR LETTER BHA
၀ဆ,26,U+1040 U+1006,MYANMAR DIGIT ZERO | MYANMAR LETTER CHA
၅ည,26,U+1045 U+100A,MYANMAR DIGIT FIVE | MYANMAR LETTER NNYA
ဒၜ,26,U+1012 U+105C,MYANMAR LETTER DA | MYANMAR LETTER MON BBA
၉ဟ,26,U+1049 U+101F,MYANMAR DIGIT NINE | MYANMAR LETTER HA
၍မ,26,U+104D U+1019,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER MA
ွ။,26,U+103D U+104B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR SIGN SECTION
ၠၜ,26,U+1060 U+105C,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER MON BBA
လဣ,26,U+101C U+1023,MYANMAR LETTER LA | MYANMAR LETTER I
ဗဏ,26,U+1017 U+100F,MYANMAR LETTER BA | MYANMAR LETTER NNA
ဣက,26,U+1023 U+1000,MYANMAR LETTER I | MYANMAR LETTER KA
ညခ,26,U+100A U+1001,MYANMAR LETTER NNYA | MYANMAR LETTER KHA
ဗ။,26,U+1017 U+104B,MYANMAR LETTER BA | MYANMAR SIGN SECTION
ဥဏ,26,U+1025 U+100F,MYANMAR LETTER U | MYANMAR LETTER NNA
ဋတ,26,U+100B U+1010,MYANMAR LETTER TTA | MYANMAR LETTER TA
၀ည,25,U+1040 U+100A,MYANMAR DIGIT ZERO | MYANMAR LETTER NNYA
၊ဧ,25,U+104A U+1027,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER E
၀ဏ,25,U+1040 U+100F,MYANMAR DIGIT ZERO | MYANMAR LETTER NNA
ဲဉ,25,U+1032 U+1009,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NYA
၏စ,25,U+104F U+1005,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER CA
၂း,25,U+1042 U+1038,MYANMAR DIGIT TWO | MYANMAR SIGN VISARGA
ဠဂ,25,U+1020 U+1002,MYANMAR LETTER LLA | MYANMAR LETTER GA
ဿထ,25,U+103F U+1011,MYANMAR LETTER GREAT SA | MYANMAR LETTER THA
ဳဳ,25,U+1033 U+1033,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN MON II
၄ဨ,25,U+1044 U+1028,MYANMAR DIGIT FOUR | MYANMAR LETTER MON E
ေေ,25,U+1031 U+1031,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN E
ဘံ,25,U+1018 U+1036,MYANMAR LETTER BHA | MYANMAR SIGN ANUSVARA
ၚဒ,25,U+105A U+1012,MYANMAR LETTER MON NGA | MYANMAR LETTER DA
ဗဓ,25,U+1017 U+1013,MYANMAR LETTER BA | MYANMAR LETTER DHA
ထဖ,25,U+1011 U+1016,MYANMAR LETTER THA | MYANMAR LETTER PHA
ေ၀,25,U+1031 U+1040,MYANMAR VOWEL SIGN E | MYANMAR DIGIT ZERO
ံဋ,25,U+1036 U+100B,MYANMAR SIGN ANUSVARA | MYANMAR LETTER TTA
ီၚ,25,U+102E U+105A,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON NGA
ဇဿ,25,U+1007 U+103F,MYANMAR LETTER JA | MYANMAR LETTER GREAT SA
ၞ။,25,U+105E U+104B,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN SECTION
ြၜ,25,U+103C U+105C,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MON BBA
ိး,25,U+102D U+1038,MYANMAR VOWEL SIGN I | MYANMAR SIGN VISARGA
ဒဌ,25,U+1012 U+100C,MYANMAR LETTER DA | MYANMAR LETTER TTHA
ဠရ,25,U+1020 U+101B,MYANMAR LETTER LLA | MYANMAR LETTER RA
ဌဝ,24,U+100C U+101D,MYANMAR LETTER TTHA | MYANMAR LETTER WA
ါ၅,24,U+102B U+1045,MYANMAR VOWEL SIGN TALL AA | MYANMAR DIGIT FIVE
၃း,24,U+1043 U+1038,MYANMAR DIGIT THREE | MYANMAR SIGN VISARGA
၀ါ,24,U+1040 U+102B,MYANMAR DIGIT ZERO | MYANMAR VOWEL SIGN TALL AA
၃ထ,24,U+1043 U+1011,MYANMAR DIGIT THREE | MYANMAR LETTER THA
ေ၆,24,U+1031 U+1046,MYANMAR VOWEL SIGN E | MYANMAR DIGIT SIX
ယ့,24,U+101A U+1037,MYANMAR LETTER YA | MYANMAR SIGN DOT BELOW
၁ဨ,24,U+1041 U+1028,MYANMAR DIGIT ONE | MYANMAR LETTER MON E
ဍဍ,24,U+100D U+100D,MYANMAR LETTER DDA | MYANMAR LETTER DDA
ယ၂,24,U+101A U+1042,MYANMAR LETTER YA | MYANMAR DIGIT TWO
၁ဖ,24,U+1041 U+1016,MYANMAR DIGIT ONE | MYANMAR LETTER PHA
အဠ,24,U+1021 U+1020,MYANMAR LETTER A | MYANMAR LETTER LLA
ေှ,24,U+1031 U+103E,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MEDIAL HA
ဖဟ,24,U+1016 U+101F,MYANMAR LETTER PHA | MYANMAR LETTER HA
ှ။,24,U+103E U+104B,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR SIGN SECTION
်ျ,24,U+103A U+103B,MYANMAR SIGN ASAT | MYANMAR CONSONANT SIGN MEDIAL YA
ျဥ,24,U+103B U+1025,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER U
နဣ,24,U+1014 U+1023,MYANMAR LETTER NA | MYANMAR LETTER I
ေၠ,24,U+1031 U+1060,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MON MEDIAL LA
်ဧ,23,U+103A U+1027,MYANMAR SIGN ASAT | MYANMAR LETTER E
ရဌ,23,U+101B U+100C,MYANMAR LETTER RA | MYANMAR LETTER TTHA
ဘထ,23,U+1018 U+1011,MYANMAR LETTER BHA | MYANMAR LETTER THA
့ဗ,23,U+1037 U+1017,MYANMAR SIGN DOT BELOW | MYANMAR LETTER BA
ဌ၁,23,U+100C U+1041,MYANMAR LETTER TTHA | MYANMAR DIGIT ONE
ဟည,23,U+101F U+100A,MYANMAR LETTER HA | MYANMAR LETTER NNYA
ီ၂,23,U+102E U+1042,MYANMAR VOWEL SIGN II | MYANMAR DIGIT TWO
၅ဖ,23,U+1045 U+1016,MYANMAR DIGIT FIVE | MYANMAR LETTER PHA
ဆထ,23,U+1006 U+1011,MYANMAR LETTER CHA | MYANMAR LETTER THA
ှဥ,23,U+103E U+1025,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER U
၁ဟ,23,U+1041 U+101F,MYANMAR DIGIT ONE | MYANMAR LETTER HA
ရၝ,23,U+101B U+105D,MYANMAR LETTER RA | MYANMAR LETTER MON BBE
်ဿ,23,U+103A U+103F,MYANMAR SIGN ASAT | MYANMAR LETTER GREAT SA
ူ၄,23,U+1030 U+1044,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT FOUR
ႝယ,23,U+109D U+101A,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER YA
ဍဒ,23,U+100D U+1012,MYANMAR LETTER DDA | MYANMAR LETTER DA
ၞဖ,23,U+105E U+1016,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER PHA
ံာ,23,U+1036 U+102C,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN AA
ဠဘ,23,U+1020 U+1018,MYANMAR LETTER LLA | MYANMAR LETTER BHA
ဵဒ,23,U+1035 U+1012,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER DA
၇ဖ,23,U+1047 U+1016,MYANMAR DIGIT SEVEN | MYANMAR LETTER PHA
ညဏ,23,U+100A U+100F,MYANMAR LETTER NNYA | MYANMAR LETTER NNA
နၜ,23,U+1014 U+105C,MYANMAR LETTER NA | MYANMAR LETTER MON BBA
ဃဝ,23,U+1003 U+101D,MYANMAR LETTER GHA | MYANMAR LETTER WA
ါဨ,23,U+102B U+1028,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON E
ဂခ,22,U+1002 U+1001,MYANMAR LETTER GA | MYANMAR LETTER KHA
ဧတ,22,U+1027 U+1010,MYANMAR LETTER E | MYANMAR LETTER TA
ဘအ,22,U+1018 U+1021,MYANMAR LETTER BHA | MYANMAR LETTER A
အွ,22,U+1021 U+103D,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL WA
၃ည,22,U+1043 U+100A,MYANMAR DIGIT THREE | MYANMAR LETTER NNYA
၀ၚ,22,U+1040 U+105A,MYANMAR DIGIT ZERO | MYANMAR LETTER MON NGA
ခဠ,22,U+1001 U+1020,MYANMAR LETTER KHA | MYANMAR LETTER LLA
ညဍ,22,U+100A U+100D,MYANMAR LETTER NNYA | MYANMAR LETTER DDA
ဍခ,22,U+100D U+1001,MYANMAR LETTER DDA | MYANMAR LETTER KHA
လဌ,22,U+101C U+100C,MYANMAR LETTER LA | MYANMAR LETTER TTHA
၄ဖ,22,U+1044 U+1016,MYANMAR DIGIT FOUR | MYANMAR LETTER PHA
ဝဆ,22,U+101D U+1006,MYANMAR LETTER WA | MYANMAR LETTER CHA
ဆဖ,22,U+1006 U+1016,MYANMAR LETTER CHA | MYANMAR LETTER PHA
ါၝ,21,U+102B U+105D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON BBE
ဌစ,21,U+100C U+1005,MYANMAR LETTER TTHA | MYANMAR LETTER CA
၆ၝ,21,U+1046 U+105D,MYANMAR DIGIT SIX | MYANMAR LETTER MON BBE
ဗထ,21,U+1017 U+1011,MYANMAR LETTER BA | MYANMAR LETTER THA
ဣဂ,21,U+1023 U+1002,MYANMAR LETTER I | MYANMAR LETTER GA
ဝဠ,21,U+101D U+1020,MYANMAR LETTER WA | MYANMAR LETTER LLA
၄ည,21,U+1044 U+100A,MYANMAR DIGIT FOUR | MYANMAR LETTER NNYA
ါ၆,21,U+102B U+1046,MYANMAR VOWEL SIGN TALL AA | MYANMAR DIGIT SIX
ဇၠ,21,U+1007 U+1060,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ယဆ,21,U+101A U+1006,MYANMAR LETTER YA | MYANMAR LETTER CHA
ရ၄,21,U+101B U+1044,MYANMAR LETTER RA | MYANMAR DIGIT FOUR
ရ၏,21,U+101B U+104F,MYANMAR LETTER RA | MYANMAR SYMBOL GENITIVE
၁ဦ,21,U+1041 U+1026,MYANMAR DIGIT ONE | MYANMAR LETTER UU
ၛဟ,21,U+105B U+101F,MYANMAR LETTER MON JHA | MYANMAR LETTER HA
ေ၄,21,U+1031 U+1044,MYANMAR VOWEL SIGN E | MYANMAR DIGIT FOUR
ေ၈,21,U+1031 U+1048,MYANMAR VOWEL SIGN E | MYANMAR DIGIT EIGHT
ၠူ,21,U+1060 U+1030,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN UU
ဍ်,21,U+100D U+103A,MYANMAR LETTER DDA | MYANMAR SIGN ASAT
ဌယ,21,U+100C U+101A,MYANMAR LETTER TTHA | MYANMAR LETTER YA
တ၏,21,U+1010 U+104F,MYANMAR LETTER TA | MYANMAR SYMBOL GENITIVE
ု၀,21,U+102F U+1040,MYANMAR VOWEL SIGN U | MYANMAR DIGIT ZERO
လဉ,21,U+101C U+1009,MYANMAR LETTER LA | MYANMAR LETTER NYA
ဴ၉,21,U+1034 U+1049,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT NINE
ဌီ,21,U+100C U+102E,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN II
ုဴ,21,U+102F U+1034,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN MON O
၈ဘ,20,U+1048 U+1018,MYANMAR DIGIT EIGHT | MYANMAR LETTER BHA
ဆဲ,20,U+1006 U+1032,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN AI
ဘဿ,20,U+1018 U+103F,MYANMAR LETTER BHA | MYANMAR LETTER GREAT SA
ဘ၀,20,U+1018 U+1040,MYANMAR LETTER BHA | MYANMAR DIGIT ZERO
ဝဖ,20,U+101D U+1016,MYANMAR LETTER WA | MYANMAR LETTER PHA
၇ဨ,20,U+1047 U+1028,MYANMAR DIGIT SEVEN | MYANMAR LETTER MON E
ဆဏ,20,U+1006 U+100F,MYANMAR LETTER CHA | MYANMAR LETTER NNA
ဍဗ,20,U+100D U+1017,MYANMAR LETTER DDA | MYANMAR LETTER BA
အဥ,20,U+1021 U+1025,MYANMAR LETTER A | MYANMAR LETTER U
ဂဖ,20,U+1002 U+1016,MYANMAR LETTER GA | MYANMAR LETTER PHA
းဃ,20,U+1038 U+1003,MYANMAR SIGN VISARGA | MYANMAR LETTER GHA
ေ၉,20,U+1031 U+1049,MYANMAR VOWEL SIGN E | MYANMAR DIGIT NINE
ဎန,20,U+100E U+1014,MYANMAR LETTER DDHA | MYANMAR LETTER NA
ဩတ,20,U+1029 U+1010,MYANMAR LETTER O | MYANMAR LETTER TA
ၝလ,20,U+105D U+101C,MYANMAR LETTER MON BBE | MYANMAR LETTER LA
၏ထ,20,U+104F U+1011,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER THA
မါ,20,U+1019 U+102B,MYANMAR LETTER MA | MYANMAR VOWEL SIGN TALL AA
ၞဘ,20,U+105E U+1018,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER BHA
ဲဦ,20,U+1032 U+1026,MYANMAR VOWEL SIGN AI | MYANMAR LETTER UU
၊ဠ,20,U+104A U+1020,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER LLA
က၅,19,U+1000 U+1045,MYANMAR LETTER KA | MYANMAR DIGIT FIVE
၉ဘ,19,U+1049 U+1018,MYANMAR DIGIT NINE | MYANMAR LETTER BHA
သဨ,19,U+101E U+1028,MYANMAR LETTER SA | MYANMAR LETTER MON E
ဇ၁,19,U+1007 U+1041,MYANMAR LETTER JA | MYANMAR DIGIT ONE
ဆဳ,19,U+1006 U+1033,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN MON II
ၝဂ,19,U+105D U+1002,MYANMAR LETTER MON BBE | MYANMAR LETTER GA
ဋဇ,19,U+100B U+1007,MYANMAR LETTER TTA | MYANMAR LETTER JA
ဒဥ,19,U+1012 U+1025,MYANMAR LETTER DA | MYANMAR LETTER U
တဦ,19,U+1010 U+1026,MYANMAR LETTER TA | MYANMAR LETTER UU
ဖခ,19,U+1016 U+1001,MYANMAR LETTER PHA | MYANMAR LETTER KHA
ိ၆,19,U+102D U+1046,MYANMAR VOWEL SIGN I | MYANMAR DIGIT SIX
ခဆ,19,U+1001 U+1006,MYANMAR LETTER KHA | MYANMAR LETTER CHA
ူ၍,19,U+1030 U+104D,MYANMAR VOWEL SIGN UU | MYANMAR SYMBOL COMPLETED
ိ၏,19,U+102D U+104F,MYANMAR VOWEL SIGN I | MYANMAR SYMBOL GENITIVE
ှါ,19,U+103E U+102B,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN TALL AA
ၟခ,19,U+105F U+1001,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER KHA
်ြ,19,U+103A U+103C,MYANMAR SIGN ASAT | MYANMAR CONSONANT SIGN MEDIAL RA
၈ဨ,19,U+1048 U+1028,MYANMAR DIGIT EIGHT | MYANMAR LETTER MON E
၄း,19,U+1044 U+1038,MYANMAR DIGIT FOUR | MYANMAR SIGN VISARGA
ဠအ,19,U+1020 U+1021,MYANMAR LETTER LLA | MYANMAR LETTER A
ဩအ,19,U+1029 U+1021,MYANMAR LETTER O | MYANMAR LETTER A
ဩမ,19,U+1029 U+1019,MYANMAR LETTER O | MYANMAR LETTER MA
၂ဆ,19,U+1042 U+1006,MYANMAR DIGIT TWO | MYANMAR LETTER CHA
ၜ၊,19,U+105C U+104A,MYANMAR LETTER MON BBA | MYANMAR SIGN LITTLE SECTION
ဟခ,19,U+101F U+1001,MYANMAR LETTER HA | MYANMAR LETTER KHA
၏ပ,19,U+104F U+1015,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER PA
၂ဦ,19,U+1042 U+1026,MYANMAR DIGIT TWO | MYANMAR LETTER UU
မ၀,19,U+1019 U+1040,MYANMAR LETTER MA | MYANMAR DIGIT ZERO
ဨဏ,19,U+1028 U+100F,MYANMAR LETTER MON E | MYANMAR LETTER NNA
ဋသ,19,U+100B U+101E,MYANMAR LETTER TTA | MYANMAR LETTER SA
ဃဋ,19,U+1003 U+100B,MYANMAR LETTER GHA | MYANMAR LETTER TTA
၀ၜ,18,U+1040 U+105C,MYANMAR DIGIT ZERO | MYANMAR LETTER MON BBA
ဃဿ,18,U+1003 U+103F,MYANMAR LETTER GHA | MYANMAR LETTER GREAT SA
၇း,18,U+1047 U+1038,MYANMAR DIGIT SEVEN | MYANMAR SIGN VISARGA
၉ဖ,18,U+1049 U+1016,MYANMAR DIGIT NINE | MYANMAR LETTER PHA
၇ည,18,U+1047 U+100A,MYANMAR DIGIT SEVEN | MYANMAR LETTER NNYA
ှဍ,18,U+103E U+100D,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER DDA
ဘခ,18,U+1018 U+1001,MYANMAR LETTER BHA | MYANMAR LETTER KHA
၏က,18,U+104F U+1000,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER KA
ူ၆,18,U+1030 U+1046,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT SIX
ဴဃ,18,U+1034 U+1003,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER GHA
ု၍,18,U+102F U+104D,MYANMAR VOWEL SIGN U | MYANMAR SYMBOL COMPLETED
ဟဆ,18,U+101F U+1006,MYANMAR LETTER HA | MYANMAR LETTER CHA
ဠစ,18,U+1020 U+1005,MYANMAR LETTER LLA | MYANMAR LETTER CA
တဃ,18,U+1010 U+1003,MYANMAR LETTER TA | MYANMAR LETTER GHA
ဴဋ,18,U+1034 U+100B,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER TTA
ၝဗ,18,U+105D U+1017,MYANMAR LETTER MON BBE | MYANMAR LETTER BA
ဌု,18,U+100C U+102F,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN U
ဂဋ,18,U+1002 U+100B,MYANMAR LETTER GA | MYANMAR LETTER TTA
၁း,18,U+1041 U+1038,MYANMAR DIGIT ONE | MYANMAR SIGN VISARGA
ခဵ,18,U+1001 U+1035,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN E ABOVE
အဍ,18,U+1021 U+100D,MYANMAR LETTER A | MYANMAR LETTER DDA
ဉး,18,U+1009 U+1038,MYANMAR LETTER NYA | MYANMAR SIGN VISARGA
ဥ၊,17,U+1025 U+104A,MYANMAR LETTER U | MYANMAR SIGN LITTLE SECTION
ဆဌ,17,U+1006 U+100C,MYANMAR LETTER CHA | MYANMAR LETTER TTHA
့ဇ,17,U+1037 U+1007,MYANMAR SIGN DOT BELOW | MYANMAR LETTER JA
နၞ,17,U+1014 U+105E,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဧရ,17,U+1027 U+101B,MYANMAR LETTER E | MYANMAR LETTER RA
ဂဠ,17,U+1002 U+1020,MYANMAR LETTER GA | MYANMAR LETTER LLA
၂ၝ,17,U+1042 U+105D,MYANMAR DIGIT TWO | MYANMAR LETTER MON BBE
စ၁,17,U+1005 U+1041,MYANMAR LETTER CA | MYANMAR DIGIT ONE
ီ၆,17,U+102E U+1046,MYANMAR VOWEL SIGN II | MYANMAR DIGIT SIX
ဏူ,17,U+100F U+1030,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN UU
ဏျ,17,U+100F U+103B,MYANMAR LETTER NNA | MYANMAR CONSONANT SIGN MEDIAL YA
ဒဆ,17,U+1012 U+1006,MYANMAR LETTER DA | MYANMAR LETTER CHA
ြဏ,17,U+103C U+100F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER NNA
ိ်,17,U+102D U+103A,MYANMAR VOWEL SIGN I | MYANMAR SIGN ASAT
၍လ,17,U+104D U+101C,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER LA
ၠ၁,17,U+1060 U+1041,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT ONE
ထ်,17,U+1011 U+103A,MYANMAR LETTER THA | MYANMAR SIGN ASAT
ိၟ,17,U+102D U+105F,MYANMAR VOWEL SIGN I | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဖ၊,17,U+1016 U+104A,MYANMAR LETTER PHA | MYANMAR SIGN LITTLE SECTION
။ဧ,17,U+104B U+1027,MYANMAR SIGN SECTION | MYANMAR LETTER E
ြဋ,17,U+103C U+100B,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER TTA
ဃထ,17,U+1003 U+1011,MYANMAR LETTER GHA | MYANMAR LETTER THA
ၜဟ,17,U+105C U+101F,MYANMAR LETTER MON BBA | MYANMAR LETTER HA
