bigram,count,codepoints,unicode_names
၇ဟ,37,U+1047 U+101F,MYANMAR DIGIT SEVEN | MYANMAR LETTER HA
အဠ,37,U+1021 U+1020,MYANMAR LETTER A | MYANMAR LETTER LLA
ဲဲ,37,U+1032 U+1032,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN AI
၏လ,37,U+104F U+101C,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER LA
ွဍ,37,U+103D U+100D,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER DDA
ၜီ,37,U+105C U+102E,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN II
ညဍ,37,U+100A U+100D,MYANMAR LETTER NNYA | MYANMAR LETTER DDA
သဌ,37,U+101E U+100C,MYANMAR LETTER SA | MYANMAR LETTER TTHA
ုြ,37,U+102F U+103C,MYANMAR VOWEL SIGN U | MYANMAR CONSONANT SIGN MEDIAL RA
ဇဘ,37,U+1007 U+1018,MYANMAR LETTER JA | MYANMAR LETTER BHA
ညူ,37,U+100A U+1030,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN UU
။ဋ,37,U+104B U+100B,MYANMAR SIGN SECTION | MYANMAR LETTER TTA
ၝိ,37,U+105D U+102D,MYANMAR LETTER MON BBE | MYANMAR VOWEL SIGN I
့။,37,U+1037 U+104B,MYANMAR SIGN DOT BELOW | MYANMAR SIGN SECTION
း၍,37,U+1038 U+104D,MYANMAR SIGN VISARGA | MYANMAR SYMBOL COMPLETED
ဠှ,37,U+1020 U+103E,MYANMAR LETTER LLA | MYANMAR CONSONANT SIGN MEDIAL HA
ဇ။,37,U+1007 U+104B,MYANMAR LETTER JA | MYANMAR SIGN SECTION
ိဠ,36,U+102D U+1020,MYANMAR VOWEL SIGN I | MYANMAR LETTER LLA
၄ဖ,36,U+1044 U+1016,MYANMAR DIGIT FOUR | MYANMAR LETTER PHA
ဲဧ,36,U+1032 U+1027,MYANMAR VOWEL SIGN AI | MYANMAR LETTER E
ဆဠ,36,U+1006 U+1020,MYANMAR LETTER CHA | MYANMAR LETTER LLA
ဍဗ,36,U+100D U+1017,MYANMAR LETTER DDA | MYANMAR LETTER BA
ဥဗ,36,U+1025 U+1017,MYANMAR LETTER U | MYANMAR LETTER BA
၅ဖ,36,U+1045 U+1016,MYANMAR DIGIT FIVE | MYANMAR LETTER PHA
၁ဨ,36,U+1041 U+1028,MYANMAR DIGIT ONE | MYANMAR LETTER MON E
ေ၈,36,U+1031 U+1048,MYANMAR VOWEL SIGN E | MYANMAR DIGIT EIGHT
ဴဨ,36,U+1034 U+1028,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MON E
ဃဘ,36,U+1003 U+1018,MYANMAR LETTER GHA | MYANMAR LETTER BHA
ြ္,36,U+103C U+1039,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR SIGN VIRAMA
ၚ။,36,U+105A U+104B,MYANMAR LETTER MON NGA | MYANMAR SIGN SECTION
ံၛ,36,U+1036 U+105B,MYANMAR SIGN ANUSVARA | MYANMAR LETTER MON JHA
ထဘ,36,U+1011 U+1018,MYANMAR LETTER THA | MYANMAR LETTER BHA
။င,36,U+104B U+1004,MYANMAR SIGN SECTION | MYANMAR LETTER NGA
ဌ်,36,U+100C U+103A,MYANMAR LETTER TTHA | MYANMAR SIGN ASAT
ဠင,36,U+1020 U+1004,MYANMAR LETTER LLA | MYANMAR LETTER NGA
ဩဒ,36,U+1029 U+1012,MYANMAR LETTER O | MYANMAR LETTER DA
ဓ။,36,U+1013 U+104B,MYANMAR LETTER DHA | MYANMAR SIGN SECTION
ဘဦ,36,U+1018 U+1026,MYANMAR LETTER BHA | MYANMAR LETTER UU
်ြ,35,U+103A U+103C,MYANMAR SIGN ASAT | MYANMAR CONSONANT SIGN MEDIAL RA
ခ၁,35,U+1001 U+1041,MYANMAR LETTER KHA | MYANMAR DIGIT ONE
ၚှ,35,U+105A U+103E,MYANMAR LETTER MON NGA | MYANMAR CONSONANT SIGN MEDIAL HA
႕ဖ,35,U+1095 U+1016,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER PHA
၂း,35,U+1042 U+1038,MYANMAR DIGIT TWO | MYANMAR SIGN VISARGA
ဒၜ,35,U+1012 U+105C,MYANMAR LETTER DA | MYANMAR LETTER MON BBA
၇ဨ,35,U+1047 U+1028,MYANMAR DIGIT SEVEN | MYANMAR LETTER MON E
၉ဟ,35,U+1049 U+101F,MYANMAR DIGIT NINE | MYANMAR LETTER HA
်၌,35,U+103A U+104C,MYANMAR SIGN ASAT | MYANMAR SYMBOL LOCATIVE
ဿဗ,35,U+103F U+1017,MYANMAR LETTER GREAT SA | MYANMAR LETTER BA
ေ၀,35,U+1031 U+1040,MYANMAR VOWEL SIGN E | MYANMAR DIGIT ZERO
ွၜ,35,U+103D U+105C,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER MON BBA
ဿဓ,35,U+103F U+1013,MYANMAR LETTER GREAT SA | MYANMAR LETTER DHA
ၞဖ,34,U+105E U+1016,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER PHA
ဌစ,34,U+100C U+1005,MYANMAR LETTER TTHA | MYANMAR LETTER CA
ယ၂,34,U+101A U+1042,MYANMAR LETTER YA | MYANMAR DIGIT TWO
ဴ၆,34,U+1034 U+1046,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT SIX
ဩဇ,34,U+1029 U+1007,MYANMAR LETTER O | MYANMAR LETTER JA
ေ၉,34,U+1031 U+1049,MYANMAR VOWEL SIGN E | MYANMAR DIGIT NINE
ဣိ,34,U+1023 U+102D,MYANMAR LETTER I | MYANMAR VOWEL SIGN I
၂ၝ,34,U+1042 U+105D,MYANMAR DIGIT TWO | MYANMAR LETTER MON BBE
ထဇ,34,U+1011 U+1007,MYANMAR LETTER THA | MYANMAR LETTER JA
၏သ,34,U+104F U+101E,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER SA
၇ဖ,33,U+1047 U+1016,MYANMAR DIGIT SEVEN | MYANMAR LETTER PHA
ူ၇,33,U+1030 U+1047,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT SEVEN
ြှ,33,U+103C U+103E,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR CONSONANT SIGN MEDIAL HA
႕အ,33,U+1095 U+1021,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER A
ဖ၊,33,U+1016 U+104A,MYANMAR LETTER PHA | MYANMAR SIGN LITTLE SECTION
ဠရ,33,U+1020 U+101B,MYANMAR LETTER LLA | MYANMAR LETTER RA
ါၝ,33,U+102B U+105D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON BBE
ၞခ,33,U+105E U+1001,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER KHA
၃ည,33,U+1043 U+100A,MYANMAR DIGIT THREE | MYANMAR LETTER NNYA
၏တ,33,U+104F U+1010,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER TA
ရ၄,33,U+101B U+1044,MYANMAR LETTER RA | MYANMAR DIGIT FOUR
ေှ,33,U+1031 U+103E,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MEDIAL HA
သဠ,33,U+101E U+1020,MYANMAR LETTER SA | MYANMAR LETTER LLA
ဋလ,33,U+100B U+101C,MYANMAR LETTER TTA | MYANMAR LETTER LA
ဂထ,33,U+1002 U+1011,MYANMAR LETTER GA | MYANMAR LETTER THA
နဴ,33,U+1014 U+1034,MYANMAR LETTER NA | MYANMAR VOWEL SIGN MON O
၀း,32,U+1040 U+1038,MYANMAR DIGIT ZERO | MYANMAR SIGN VISARGA
ိဲ,32,U+102D U+1032,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN AI
ဇဏ,32,U+1007 U+100F,MYANMAR LETTER JA | MYANMAR LETTER NNA
၂ဆ,32,U+1042 U+1006,MYANMAR DIGIT TWO | MYANMAR LETTER CHA
ဳဳ,32,U+1033 U+1033,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN MON II
ေေ,32,U+1031 U+1031,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN E
ါဥ,32,U+102B U+1025,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER U
။ဏ,32,U+104B U+100F,MYANMAR SIGN SECTION | MYANMAR LETTER NNA
မ၅,32,U+1019 U+1045,MYANMAR LETTER MA | MYANMAR DIGIT FIVE
ယဆ,32,U+101A U+1006,MYANMAR LETTER YA | MYANMAR LETTER CHA
ရဨ,32,U+101B U+1028,MYANMAR LETTER RA | MYANMAR LETTER MON E
ာေ,32,U+102C U+1031,MYANMAR VOWEL SIGN AA | MYANMAR VOWEL SIGN E
ှဉ,32,U+103E U+1009,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER NYA
ခဘ,32,U+1001 U+1018,MYANMAR LETTER KHA | MYANMAR LETTER BHA
ဌ။,32,U+100C U+104B,MYANMAR LETTER TTHA | MYANMAR SIGN SECTION
ေႝ,32,U+1031 U+109D,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN AITON AI
၉ဍ,31,U+1049 U+100D,MYANMAR DIGIT NINE | MYANMAR LETTER DDA
၈ဨ,31,U+1048 U+1028,MYANMAR DIGIT EIGHT | MYANMAR LETTER MON E
ဗခ,31,U+1017 U+1001,MYANMAR LETTER BA | MYANMAR LETTER KHA
ဆဳ,31,U+1006 U+1033,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN MON II
ဃတ,31,U+1003 U+1010,MYANMAR LETTER GHA | MYANMAR LETTER TA
၅ည,31,U+1045 U+100A,MYANMAR DIGIT FIVE | MYANMAR LETTER NNYA
ံ၏,31,U+1036 U+104F,MYANMAR SIGN ANUSVARA | MYANMAR SYMBOL GENITIVE
ေ၏,31,U+1031 U+104F,MYANMAR VOWEL SIGN E | MYANMAR SYMBOL GENITIVE
၂ဠ,30,U+1042 U+1020,MYANMAR DIGIT TWO | MYANMAR LETTER LLA
၅ဠ,30,U+1045 U+1020,MYANMAR DIGIT FIVE | MYANMAR LETTER LLA
ဘံ,30,U+1018 U+1036,MYANMAR LETTER BHA | MYANMAR SIGN ANUSVARA
ဨဗ,30,U+1028 U+1017,MYANMAR LETTER MON E | MYANMAR LETTER BA
ာ္,30,U+102C U+1039,MYANMAR VOWEL SIGN AA | MYANMAR SIGN VIRAMA
ီ၃,30,U+102E U+1043,MYANMAR VOWEL SIGN II | MYANMAR DIGIT THREE
ဗဓ,30,U+1017 U+1013,MYANMAR LETTER BA | MYANMAR LETTER DHA
၃း,30,U+1043 U+1038,MYANMAR DIGIT THREE | MYANMAR SIGN VISARGA
ဗဲ,30,U+1017 U+1032,MYANMAR LETTER BA | MYANMAR VOWEL SIGN AI
ဠစ,30,U+1020 U+1005,MYANMAR LETTER LLA | MYANMAR LETTER CA
၊ဉ,30,U+104A U+1009,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER NYA
ညခ,30,U+100A U+1001,MYANMAR LETTER NNYA | MYANMAR LETTER KHA
ိ၆,30,U+102D U+1046,MYANMAR VOWEL SIGN I | MYANMAR DIGIT SIX
ံဋ,30,U+1036 U+100B,MYANMAR SIGN ANUSVARA | MYANMAR LETTER TTA
ဃဒ,30,U+1003 U+1012,MYANMAR LETTER GHA | MYANMAR LETTER DA
ဘ၀,30,U+1018 U+1040,MYANMAR LETTER BHA | MYANMAR DIGIT ZERO
ာ၌,30,U+102C U+104C,MYANMAR VOWEL SIGN AA | MYANMAR SYMBOL LOCATIVE
လ၅,29,U+101C U+1045,MYANMAR LETTER LA | MYANMAR DIGIT FIVE
၀ဆ,29,U+1040 U+1006,MYANMAR DIGIT ZERO | MYANMAR LETTER CHA
က၄,29,U+1000 U+1044,MYANMAR LETTER KA | MYANMAR DIGIT FOUR
ဌဝ,29,U+100C U+101D,MYANMAR LETTER TTHA | MYANMAR LETTER WA
မါ,29,U+1019 U+102B,MYANMAR LETTER MA | MYANMAR VOWEL SIGN TALL AA
ၛင,29,U+105B U+1004,MYANMAR LETTER MON JHA | MYANMAR LETTER NGA
၀ဓ,29,U+1040 U+1013,MYANMAR DIGIT ZERO | MYANMAR LETTER DHA
ေ၇,29,U+1031 U+1047,MYANMAR VOWEL SIGN E | MYANMAR DIGIT SEVEN
၀ဧ,29,U+1040 U+1027,MYANMAR DIGIT ZERO | MYANMAR LETTER E
၁း,29,U+1041 U+1038,MYANMAR DIGIT ONE | MYANMAR SIGN VISARGA
၈ဍ,29,U+1048 U+100D,MYANMAR DIGIT EIGHT | MYANMAR LETTER DDA
၄ၝ,29,U+1044 U+105D,MYANMAR DIGIT FOUR | MYANMAR LETTER MON BBE
ဆထ,29,U+1006 U+1011,MYANMAR LETTER CHA | MYANMAR LETTER THA
ဲ႔,29,U+1032 U+1094,MYANMAR VOWEL SIGN AI | MYANMAR SHAN DIGIT FOUR
မ၄,29,U+1019 U+1044,MYANMAR LETTER MA | MYANMAR DIGIT FOUR
ဲေ,29,U+1032 U+1031,MYANMAR VOWEL SIGN AI | MYANMAR VOWEL SIGN E
၇ဍ,29,U+1047 U+100D,MYANMAR DIGIT SEVEN | MYANMAR LETTER DDA
ာႏ,29,U+102C U+108F,MYANMAR VOWEL SIGN AA | MYANMAR SIGN RUMAI PALAUNG TONE-5
၏မ,29,U+104F U+1019,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER MA
ႏ္,29,U+108F U+1039,MYANMAR SIGN RUMAI PALAUNG TONE-5 | MYANMAR SIGN VIRAMA
ဣက,29,U+1023 U+1000,MYANMAR LETTER I | MYANMAR LETTER KA
။ဦ,29,U+104B U+1026,MYANMAR SIGN SECTION | MYANMAR LETTER UU
ဏဴ,29,U+100F U+1034,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN MON O
အွ,28,U+1021 U+103D,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL WA
ဌဥ,28,U+100C U+1025,MYANMAR LETTER TTHA | MYANMAR LETTER U
၈ၝ,28,U+1048 U+105D,MYANMAR DIGIT EIGHT | MYANMAR LETTER MON BBE
ု႔,28,U+102F U+1094,MYANMAR VOWEL SIGN U | MYANMAR SHAN DIGIT FOUR
ူဃ,28,U+1030 U+1003,MYANMAR VOWEL SIGN UU | MYANMAR LETTER GHA
ိူ,28,U+102D U+1030,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN UU
္၊,28,U+1039 U+104A,MYANMAR SIGN VIRAMA | MYANMAR SIGN LITTLE SECTION
ရၝ,28,U+101B U+105D,MYANMAR LETTER RA | MYANMAR LETTER MON BBE
ူ၈,28,U+1030 U+1048,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT EIGHT
၃ဨ,28,U+1043 U+1028,MYANMAR DIGIT THREE | MYANMAR LETTER MON E
မႉ,28,U+1019 U+1089,MYANMAR LETTER MA | MYANMAR SIGN SHAN TONE-5
်ဿ,28,U+103A U+103F,MYANMAR SIGN ASAT | MYANMAR LETTER GREAT SA
လဣ,28,U+101C U+1023,MYANMAR LETTER LA | MYANMAR LETTER I
ဖဘ,28,U+1016 U+1018,MYANMAR LETTER PHA | MYANMAR LETTER BHA
ၝလ,28,U+105D U+101C,MYANMAR LETTER MON BBE | MYANMAR LETTER LA
ဌဘ,28,U+100C U+1018,MYANMAR LETTER TTHA | MYANMAR LETTER BHA
ဩာ,28,U+1029 U+102C,MYANMAR LETTER O | MYANMAR VOWEL SIGN AA
ရ၈,27,U+101B U+1048,MYANMAR LETTER RA | MYANMAR DIGIT EIGHT
၀ထ,27,U+1040 U+1011,MYANMAR DIGIT ZERO | MYANMAR LETTER THA
ီ၅,27,U+102E U+1045,MYANMAR VOWEL SIGN II | MYANMAR DIGIT FIVE
ၜ႘,27,U+105C U+1098,MYANMAR LETTER MON BBA | MYANMAR SHAN DIGIT EIGHT
်ိ,27,U+103A U+102D,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN I
ုေ,27,U+102F U+1031,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN E
၀်,27,U+1040 U+103A,MYANMAR DIGIT ZERO | MYANMAR SIGN ASAT
ဟခ,27,U+101F U+1001,MYANMAR LETTER HA | MYANMAR LETTER KHA
ြၜ,27,U+103C U+105C,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MON BBA
ွ။,27,U+103D U+104B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR SIGN SECTION
ယ့,27,U+101A U+1037,MYANMAR LETTER YA | MYANMAR SIGN DOT BELOW
ဋတ,27,U+100B U+1010,MYANMAR LETTER TTA | MYANMAR LETTER TA
ငေ,27,U+1004 U+1031,MYANMAR LETTER NGA | MYANMAR VOWEL SIGN E
ထဆ,27,U+1011 U+1006,MYANMAR LETTER THA | MYANMAR LETTER CHA
သဋ,27,U+101E U+100B,MYANMAR LETTER SA | MYANMAR LETTER TTA
၍အ,27,U+104D U+1021,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER A
ဩဴ,27,U+1029 U+1034,MYANMAR LETTER O | MYANMAR VOWEL SIGN MON O
ွဏ,26,U+103D U+100F,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER NNA
ဴ၈,26,U+1034 U+1048,MYANMAR VOWEL SIGN MON O | MYANMAR DIGIT EIGHT
ရ၇,26,U+101B U+1047,MYANMAR LETTER RA | MYANMAR DIGIT SEVEN
႕မ,26,U+1095 U+1019,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER MA
၆း,26,U+1046 U+1038,MYANMAR DIGIT SIX | MYANMAR SIGN VISARGA
ိ၉,26,U+102D U+1049,MYANMAR VOWEL SIGN I | MYANMAR DIGIT NINE
၄း,26,U+1044 U+1038,MYANMAR DIGIT FOUR | MYANMAR SIGN VISARGA
ဖီ,26,U+1016 U+102E,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN II
၃ဠ,26,U+1043 U+1020,MYANMAR DIGIT THREE | MYANMAR LETTER LLA
ၟခ,26,U+105F U+1001,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER KHA
၂ထ,26,U+1042 U+1011,MYANMAR DIGIT TWO | MYANMAR LETTER THA
်႔,26,U+103A U+1094,MYANMAR SIGN ASAT | MYANMAR SHAN DIGIT FOUR
ဿ်,26,U+103F U+103A,MYANMAR LETTER GREAT SA | MYANMAR SIGN ASAT
ဖဒ,26,U+1016 U+1012,MYANMAR LETTER PHA | MYANMAR LETTER DA
ဒဌ,26,U+1012 U+100C,MYANMAR LETTER DA | MYANMAR LETTER TTHA
ဘအ,26,U+1018 U+1021,MYANMAR LETTER BHA | MYANMAR LETTER A
ၜ၊,26,U+105C U+104A,MYANMAR LETTER MON BBA | MYANMAR SIGN LITTLE SECTION
နဣ,26,U+1014 U+1023,MYANMAR LETTER NA | MYANMAR LETTER I
ဃဝ,26,U+1003 U+101D,MYANMAR LETTER GHA | MYANMAR LETTER WA
ိး,26,U+102D U+1038,MYANMAR VOWEL SIGN I | MYANMAR SIGN VISARGA
၍မ,26,U+104D U+1019,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER MA
ိဩ,26,U+102D U+1029,MYANMAR VOWEL SIGN I | MYANMAR LETTER O
၄ည,25,U+1044 U+100A,MYANMAR DIGIT FOUR | MYANMAR LETTER NNYA
မ၈,25,U+1019 U+1048,MYANMAR LETTER MA | MYANMAR DIGIT EIGHT
ဗဍ,25,U+1017 U+100D,MYANMAR LETTER BA | MYANMAR LETTER DDA
ဝဥ,25,U+101D U+1025,MYANMAR LETTER WA | MYANMAR LETTER U
ဲဦ,25,U+1032 U+1026,MYANMAR VOWEL SIGN AI | MYANMAR LETTER UU
နၞ,25,U+1014 U+105E,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MON MEDIAL NA
၂ဨ,25,U+1042 U+1028,MYANMAR DIGIT TWO | MYANMAR LETTER MON E
ဘထ,25,U+1018 U+1011,MYANMAR LETTER BHA | MYANMAR LETTER THA
သဨ,25,U+101E U+1028,MYANMAR LETTER SA | MYANMAR LETTER MON E
ဝဘ,25,U+101D U+1018,MYANMAR LETTER WA | MYANMAR LETTER BHA
ငး,25,U+1004 U+1038,MYANMAR LETTER NGA | MYANMAR SIGN VISARGA
ေၠ,25,U+1031 U+1060,MYANMAR VOWEL SIGN E | MYANMAR CONSONANT SIGN MON MEDIAL LA
ထဖ,25,U+1011 U+1016,MYANMAR LETTER THA | MYANMAR LETTER PHA
ဿထ,25,U+103F U+1011,MYANMAR LETTER GREAT SA | MYANMAR LETTER THA
ဗ။,25,U+1017 U+104B,MYANMAR LETTER BA | MYANMAR SIGN SECTION
ဇဿ,25,U+1007 U+103F,MYANMAR LETTER JA | MYANMAR LETTER GREAT SA
ဠဗ,24,U+1020 U+1017,MYANMAR LETTER LLA | MYANMAR LETTER BA
ဖပ,24,U+1016 U+1015,MYANMAR LETTER PHA | MYANMAR LETTER PA
ူ၉,24,U+1030 U+1049,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT NINE
ရ၆,24,U+101B U+1046,MYANMAR LETTER RA | MYANMAR DIGIT SIX
္ဝ,24,U+1039 U+101D,MYANMAR SIGN VIRAMA | MYANMAR LETTER WA
၇း,24,U+1047 U+1038,MYANMAR DIGIT SEVEN | MYANMAR SIGN VISARGA
ၝဇ,24,U+105D U+1007,MYANMAR LETTER MON BBE | MYANMAR LETTER JA
ဇၠ,24,U+1007 U+1060,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MON MEDIAL LA
၈ည,24,U+1048 U+100A,MYANMAR DIGIT EIGHT | MYANMAR LETTER NNYA
၉ဖ,24,U+1049 U+1016,MYANMAR DIGIT NINE | MYANMAR LETTER PHA
တဦ,24,U+1010 U+1026,MYANMAR LETTER TA | MYANMAR LETTER UU
တဃ,24,U+1010 U+1003,MYANMAR LETTER TA | MYANMAR LETTER GHA
ါဨ,24,U+102B U+1028,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON E
ၠ၁,24,U+1060 U+1041,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT ONE
၁ၝ,24,U+1041 U+105D,MYANMAR DIGIT ONE | MYANMAR LETTER MON BBE
လဌ,24,U+101C U+100C,MYANMAR LETTER LA | MYANMAR LETTER TTHA
ၞ။,24,U+105E U+104B,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN SECTION
ဓထ,24,U+1013 U+1011,MYANMAR LETTER DHA | MYANMAR LETTER THA
ဵဒ,24,U+1035 U+1012,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER DA
႕တ,23,U+1095 U+1010,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER TA
ဂဠ,23,U+1002 U+1020,MYANMAR LETTER GA | MYANMAR LETTER LLA
ၠူ,23,U+1060 U+1030,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN UU
းဠ,23,U+1038 U+1020,MYANMAR SIGN VISARGA | MYANMAR LETTER LLA
ညဵ,23,U+100A U+1035,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN E ABOVE
ွျ,23,U+103D U+103B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR CONSONANT SIGN MEDIAL YA
၉ည,23,U+1049 U+100A,MYANMAR DIGIT NINE | MYANMAR LETTER NNYA
ု္,23,U+102F U+1039,MYANMAR VOWEL SIGN U | MYANMAR SIGN VIRAMA
ႉး,23,U+1089 U+1038,MYANMAR SIGN SHAN TONE-5 | MYANMAR SIGN VISARGA
ှါ,23,U+103E U+102B,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN TALL AA
ဗထ,23,U+1017 U+1011,MYANMAR LETTER BA | MYANMAR LETTER THA
ဒဥ,23,U+1012 U+1025,MYANMAR LETTER DA | MYANMAR LETTER U
က၃,23,U+1000 U+1043,MYANMAR LETTER KA | MYANMAR DIGIT THREE
ှဥ,23,U+103E U+1025,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER U
၅ၝ,23,U+1045 U+105D,MYANMAR DIGIT FIVE | MYANMAR LETTER MON BBE
ၚခ,23,U+105A U+1001,MYANMAR LETTER MON NGA | MYANMAR LETTER KHA
ၟဏ,23,U+105F U+100F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER NNA
အဍ,23,U+1021 U+100D,MYANMAR LETTER A | MYANMAR LETTER DDA
ံဉ,23,U+1036 U+1009,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NYA
ၛဟ,23,U+105B U+101F,MYANMAR LETTER MON JHA | MYANMAR LETTER HA
ဠ၊,23,U+1020 U+104A,MYANMAR LETTER LLA | MYANMAR SIGN LITTLE SECTION
ီၚ,23,U+102E U+105A,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON NGA
စ၁,23,U+1005 U+1041,MYANMAR LETTER CA | MYANMAR DIGIT ONE
ဌီ,23,U+100C U+102E,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN II
၊ဧ,23,U+104A U+1027,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER E
၏စ,23,U+104F U+1005,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER CA
ုဴ,23,U+102F U+1034,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN MON O
္ႏ,23,U+1039 U+108F,MYANMAR SIGN VIRAMA | MYANMAR SIGN RUMAI PALAUNG TONE-5
ဌယ,23,U+100C U+101A,MYANMAR LETTER TTHA | MYANMAR LETTER YA
ဂခ,23,U+1002 U+1001,MYANMAR LETTER GA | MYANMAR LETTER KHA
ဠဘ,23,U+1020 U+1018,MYANMAR LETTER LLA | MYANMAR LETTER BHA
ႝယ,23,U+109D U+101A,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER YA
ဖဠ,22,U+1016 U+1020,MYANMAR LETTER PHA | MYANMAR LETTER LLA
၅ဆ,22,U+1045 U+1006,MYANMAR DIGIT FIVE | MYANMAR LETTER CHA
ဟှ,22,U+101F U+103E,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MEDIAL HA
၃ၝ,22,U+1043 U+105D,MYANMAR DIGIT THREE | MYANMAR LETTER MON BBE
ဂႅ,22,U+1002 U+1085,MYANMAR LETTER GA | MYANMAR VOWEL SIGN SHAN E ABOVE
ြဍ,22,U+103C U+100D,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER DDA
စဿ,22,U+1005 U+103F,MYANMAR LETTER CA | MYANMAR LETTER GREAT SA
၃ဆ,22,U+1043 U+1006,MYANMAR DIGIT THREE | MYANMAR LETTER CHA
ဂၜ,22,U+1002 U+105C,MYANMAR LETTER GA | MYANMAR LETTER MON BBA
က၅,22,U+1000 U+1045,MYANMAR LETTER KA | MYANMAR DIGIT FIVE
့ဗ,22,U+1037 U+1017,MYANMAR SIGN DOT BELOW | MYANMAR LETTER BA
ဖခ,22,U+1016 U+1001,MYANMAR LETTER PHA | MYANMAR LETTER KHA
၇ည,22,U+1047 U+100A,MYANMAR DIGIT SEVEN | MYANMAR LETTER NNYA
ဘဘ,22,U+1018 U+1018,MYANMAR LETTER BHA | MYANMAR LETTER BHA
၁ဆ,22,U+1041 U+1006,MYANMAR DIGIT ONE | MYANMAR LETTER CHA
ကဣ,22,U+1000 U+1023,MYANMAR LETTER KA | MYANMAR LETTER I
ဍဘ,22,U+100D U+1018,MYANMAR LETTER DDA | MYANMAR LETTER BHA
ြဏ,22,U+103C U+100F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER NNA
ၞဘ,22,U+105E U+1018,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER BHA
