file,characters_counted,all_text_length,nga_to_mon_nga_replacements,status
monnews/monnews_20260120_223250_557.txt,1543,1729,0,ok
monnews/monnews_20260120_223250_3496.txt,947,1035,0,ok
monnews/monnews_20260120_223250_1368.txt,1218,1377,0,ok
monnews/monnews_20260120_223250_1549.txt,1333,1476,0,ok
monnews/monnews_20260120_223250_2251.txt,3774,4080,0,ok
monnews/monnews_20260120_223250_2354.txt,2183,2460,0,ok
monnews/monnews_20260120_223250_2540.txt,2497,2758,0,ok
monnews/monnews_20260120_223250_3519.txt,1498,1721,0,ok
monnews/monnews_20260120_223250_1847.txt,2239,2465,0,ok
monnews/monnews_20260120_223250_1979.txt,1765,1919,0,ok
monnews/monnews_20260120_223250_625.txt,3147,3521,0,ok
monnews/monnews_20260120_223250_3468.txt,1627,1826,0,ok
monnews/monnews_20260120_223250_2314.txt,2049,2277,0,ok
monnews/monnews_20260120_223250_2685.txt,1654,1807,0,ok
monnews/monnews_20260120_223250_3026.txt,2600,2813,0,ok
monnews/monnews_20260120_223250_2380.txt,2678,2936,0,ok
monnews/monnews_20260120_223250_2255.txt,1293,1412,0,ok
monnews/monnews_20260120_223250_1098.txt,1810,1977,0,ok
monnews/monnews_20260120_223250_1973.txt,1155,1307,0,ok
monnews/monnews_20260120_223250_3051.txt,2108,2243,0,ok
monnews/monnews_20260120_223250_907.txt,1906,2131,0,ok
monnews/monnews_20260120_223250_3438.txt,13418,14565,0,ok
monnews/monnews_20260120_223250_2340.txt,2467,2715,0,ok
monnews/monnews_20260120_223250_549.txt,4567,4922,0,ok
monnews/monnews_20260120_223250_1512.txt,1928,2117,0,ok
monnews/monnews_20260120_223250_3234.txt,2572,2805,0,ok
monnews/monnews_20260120_223250_3098.txt,1947,2139,0,ok
monnews/monnews_20260120_223250_944.txt,2927,3251,0,ok
monnews/monnews_20260120_223250_686.txt,5973,6784,0,ok
monnews/monnews_20260120_223250_2252.txt,2009,2212,0,ok
monnews/monnews_20260120_223250_2428.txt,1842,2031,0,ok
monnews/monnews_20260120_223250_2202.txt,1628,1924,0,ok
monnews/monnews_20260120_223250_202.txt,1552,1705,0,ok
monnews/monnews_20260427_212336_150.txt,8114,9025,301,ok
monnews/monnews_20260120_223250_381.txt,1960,2162,0,ok
monnews/monnews_20260120_223250_1002.txt,8078,8871,0,ok
monnews/monnews_20260120_223250_1596.txt,2772,3187,0,ok
monnews/monnews_20260120_223250_2762.txt,1842,2009,0,ok
monnews/monnews_20260120_223250_2437.txt,3223,3444,1,ok
monnews/monnews_20260120_223250_27.txt,4266,4529,155,ok
monnews/monnews_20260120_223250_1583.txt,2327,2657,0,ok
monnews/monnews_20260120_223250_2605.txt,2174,2420,0,ok
monnews/monnews_20260120_223250_1879.txt,1359,1509,0,ok
monnews/monnews_20260120_223250_922.txt,1758,2067,0,ok
monnews/monnews_20260120_223250_2379.txt,1941,2110,0,ok
monnews/monnews_20260120_223250_297.txt,4265,4710,0,ok
monnews/monnews_20260120_223250_2968.txt,1988,2189,0,ok
monnews/monnews_20260120_223250_2512.txt,2737,2963,0,ok
monnews/monnews_20260120_223250_1314.txt,2707,3007,0,ok
monnews/monnews_20260120_223250_2324.txt,2163,2358,0,ok
monnews/monnews_20260120_223250_1030.txt,1246,1375,0,ok
monnews/monnews_20260120_223250_2533.txt,1807,1992,1,ok
monnews/monnews_20260120_223250_2761.txt,49,163,0,ok
monnews/monnews_20260120_223250_1642.txt,3931,4250,0,ok
monnews/monnews_20260120_223250_3482.txt,2585,2795,0,ok
monnews/monnews_20260120_223250_664.txt,4428,4825,0,ok
monnews/monnews_20260120_223250_3202.txt,306,334,0,ok
monnews/monnews_20260120_223250_1299.txt,1684,1879,0,ok
monnews/monnews_20260120_223250_3012.txt,2417,2687,0,ok
monnews/monnews_20260120_223250_3191.txt,1893,2050,0,ok
monnews/monnews_20260120_223250_218.txt,1892,2022,57,ok
monnews/monnews_20260120_223250_474.txt,5554,6095,0,ok
monnews/monnews_20260427_212805_15.txt,43,54,0,ok
monnews/monnews_20260427_212336_3.txt,2249,2453,0,ok
monnews/monnews_20260120_223250_425.txt,6430,7206,0,ok
monnews/monnews_20260120_223250_2009.txt,1889,2108,0,ok
monnews/monnews_20260120_223250_1503.txt,4911,5310,0,ok
monnews/monnews_20260120_223250_3063.txt,1360,1498,0,ok
monnews/monnews_20260120_223250_572.txt,1466,1599,0,ok
monnews/monnews_20260120_223250_2075.txt,3547,3843,0,ok
monnews/monnews_20260120_223250_2677.txt,44,157,0,ok
monnews/monnews_20260120_223250_3592.txt,2487,2796,0,ok
monnews/monnews_20260120_223250_53.txt,1408,1551,48,ok
monnews/monnews_20260120_223250_2050.txt,1724,1916,4,ok
monnews/monnews_20260120_223250_1362.txt,2296,2531,0,ok
monnews/monnews_20260120_223250_1946.txt,3274,3651,0,ok
monnews/monnews_20260120_223250_1850.txt,2646,3021,0,ok
monnews/monnews_20260120_223250_1840.txt,2922,3299,0,ok
monnews/monnews_20260120_223250_2420.txt,2116,2582,0,ok
monnews/monnews_20260120_223250_1985.txt,2394,2603,0,ok
monnews/monnews_20260120_223250_3573.txt,2504,2882,0,ok
monnews/monnews_20260120_223250_2509.txt,3337,3608,0,ok
monnews/monnews_20260120_223250_3405.txt,8734,9417,0,ok
monnews/monnews_20260120_223250_913.txt,8052,8823,0,ok
monnews/monnews_20260120_223250_1972.txt,4964,5255,0,ok
monnews/monnews_20260120_223250_2887.txt,2401,2662,0,ok
monnews/monnews_20260120_223250_1373.txt,2210,2399,0,ok
monnews/monnews_20260120_223250_282.txt,3621,3911,142,ok
monnews/monnews_20260120_223250_2370.txt,2714,2973,0,ok
monnews/monnews_20260120_223250_2160.txt,2704,2935,0,ok
monnews/monnews_20260120_223250_3091.txt,52,55,0,ok
monnews/monnews_20260120_223250_633.txt,5217,5545,0,ok
monnews/monnews_20260120_223250_798.txt,5239,5707,0,ok
monnews/monnews_20260120_223250_1168.txt,1674,1836,0,ok
monnews/monnews_20260120_223250_2421.txt,3411,3653,0,ok
monnews/monnews_20260120_223250_2366.txt,4375,4916,0,ok
monnews/monnews_20260120_223250_2425.txt,1724,1928,0,ok
monnews/monnews_20260120_223250_2487.txt,2231,2687,0,ok
monnews/monnews_20260120_223250_2320.txt,2286,2487,0,ok
