bigram,count,codepoints,unicode_names
ၞတ,16,U+105E U+1010,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER TA
ံယ,16,U+1036 U+101A,MYANMAR SIGN ANUSVARA | MYANMAR LETTER YA
ီတ,16,U+102E U+1010,MYANMAR VOWEL SIGN II | MYANMAR LETTER TA
ဴ။,16,U+1034 U+104B,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN SECTION
၁၈,16,U+1041 U+1048,MYANMAR DIGIT ONE | MYANMAR DIGIT EIGHT
စသ,16,U+1005 U+101E,MYANMAR LETTER CA | MYANMAR LETTER SA
ဖက,16,U+1016 U+1000,MYANMAR LETTER PHA | MYANMAR LETTER KA
ါ၊,16,U+102B U+104A,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN LITTLE SECTION
ဲဘ,16,U+1032 U+1018,MYANMAR VOWEL SIGN AI | MYANMAR LETTER BHA
ၞဲ,16,U+105E U+1032,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN AI
၁၄,16,U+1041 U+1044,MYANMAR DIGIT ONE | MYANMAR DIGIT FOUR
၅၀,16,U+1045 U+1040,MYANMAR DIGIT FIVE | MYANMAR DIGIT ZERO
ဳဗ,16,U+1033 U+1017,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER BA
ိဌ,16,U+102D U+100C,MYANMAR VOWEL SIGN I | MYANMAR LETTER TTHA
။ထ,16,U+104B U+1011,MYANMAR SIGN SECTION | MYANMAR LETTER THA
အထ,16,U+1021 U+1011,MYANMAR LETTER A | MYANMAR LETTER THA
ဲဖ,16,U+1032 U+1016,MYANMAR VOWEL SIGN AI | MYANMAR LETTER PHA
ခဠ,16,U+1001 U+1020,MYANMAR LETTER KHA | MYANMAR LETTER LLA
ဠာ,16,U+1020 U+102C,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN AA
ဳဇ,16,U+1033 U+1007,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER JA
်ဌ,16,U+103A U+100C,MYANMAR SIGN ASAT | MYANMAR LETTER TTHA
သူ,16,U+101E U+1030,MYANMAR LETTER SA | MYANMAR VOWEL SIGN UU
္ဏ,16,U+1039 U+100F,MYANMAR SIGN VIRAMA | MYANMAR LETTER NNA
ဲယ,15,U+1032 U+101A,MYANMAR VOWEL SIGN AI | MYANMAR LETTER YA
ြဝ,15,U+103C U+101D,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER WA
ခန,15,U+1001 U+1014,MYANMAR LETTER KHA | MYANMAR LETTER NA
ဆိ,15,U+1006 U+102D,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN I
အဴ,15,U+1021 U+1034,MYANMAR LETTER A | MYANMAR VOWEL SIGN MON O
ီမ,15,U+102E U+1019,MYANMAR VOWEL SIGN II | MYANMAR LETTER MA
တဂ,15,U+1010 U+1002,MYANMAR LETTER TA | MYANMAR LETTER GA
မဳ,15,U+1019 U+1033,MYANMAR LETTER MA | MYANMAR VOWEL SIGN MON II
ဆု,15,U+1006 U+102F,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN U
ခု,15,U+1001 U+102F,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN U
ဲဓ,15,U+1032 U+1013,MYANMAR VOWEL SIGN AI | MYANMAR LETTER DHA
ခၞ,15,U+1001 U+105E,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဴဒ,15,U+1034 U+1012,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER DA
နခ,15,U+1014 U+1001,MYANMAR LETTER NA | MYANMAR LETTER KHA
ကဆ,15,U+1000 U+1006,MYANMAR LETTER KA | MYANMAR LETTER CHA
သအ,15,U+101E U+1021,MYANMAR LETTER SA | MYANMAR LETTER A
သလ,15,U+101E U+101C,MYANMAR LETTER SA | MYANMAR LETTER LA
၃၂,15,U+1043 U+1042,MYANMAR DIGIT THREE | MYANMAR DIGIT TWO
ဒာ,15,U+1012 U+102C,MYANMAR LETTER DA | MYANMAR VOWEL SIGN AA
၁၇,15,U+1041 U+1047,MYANMAR DIGIT ONE | MYANMAR DIGIT SEVEN
ထီ,15,U+1011 U+102E,MYANMAR LETTER THA | MYANMAR VOWEL SIGN II
ဝဏ,15,U+101D U+100F,MYANMAR LETTER WA | MYANMAR LETTER NNA
ုဉ,14,U+102F U+1009,MYANMAR VOWEL SIGN U | MYANMAR LETTER NYA
ူဆ,14,U+1030 U+1006,MYANMAR VOWEL SIGN UU | MYANMAR LETTER CHA
ၚး,14,U+105A U+1038,MYANMAR LETTER MON NGA | MYANMAR SIGN VISARGA
ရည,14,U+101B U+100A,MYANMAR LETTER RA | MYANMAR LETTER NNYA
၁။,14,U+1041 U+104B,MYANMAR DIGIT ONE | MYANMAR SIGN SECTION
၂။,14,U+1042 U+104B,MYANMAR DIGIT TWO | MYANMAR SIGN SECTION
၃။,14,U+1043 U+104B,MYANMAR DIGIT THREE | MYANMAR SIGN SECTION
၄။,14,U+1044 U+104B,MYANMAR DIGIT FOUR | MYANMAR SIGN SECTION
၊ဝ,14,U+104A U+101D,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER WA
ဗၞ,14,U+1017 U+105E,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဒယ,14,U+1012 U+101A,MYANMAR LETTER DA | MYANMAR LETTER YA
ပအ,14,U+1015 U+1021,MYANMAR LETTER PA | MYANMAR LETTER A
စဴ,14,U+1005 U+1034,MYANMAR LETTER CA | MYANMAR VOWEL SIGN MON O
ဖု,14,U+1016 U+102F,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN U
ဳရ,14,U+1033 U+101B,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER RA
်ဨ,14,U+103A U+1028,MYANMAR SIGN ASAT | MYANMAR LETTER MON E
ူခ,14,U+1030 U+1001,MYANMAR VOWEL SIGN UU | MYANMAR LETTER KHA
။ၜ,14,U+104B U+105C,MYANMAR SIGN SECTION | MYANMAR LETTER MON BBA
ြဇ,14,U+103C U+1007,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER JA
ဓလ,14,U+1013 U+101C,MYANMAR LETTER DHA | MYANMAR LETTER LA
ျဵ,14,U+103B U+1035,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN E ABOVE
္လ,14,U+1039 U+101C,MYANMAR SIGN VIRAMA | MYANMAR LETTER LA
ကဏ,13,U+1000 U+100F,MYANMAR LETTER KA | MYANMAR LETTER NNA
စဟ,13,U+1005 U+101F,MYANMAR LETTER CA | MYANMAR LETTER HA
္အ,13,U+1039 U+1021,MYANMAR SIGN VIRAMA | MYANMAR LETTER A
ဴရ,13,U+1034 U+101B,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER RA
စး,13,U+1005 U+1038,MYANMAR LETTER CA | MYANMAR SIGN VISARGA
ျု,13,U+103B U+102F,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN U
ပစ,13,U+1015 U+1005,MYANMAR LETTER PA | MYANMAR LETTER CA
စဂ,13,U+1005 U+1002,MYANMAR LETTER CA | MYANMAR LETTER GA
လဟ,13,U+101C U+101F,MYANMAR LETTER LA | MYANMAR LETTER HA
နု,13,U+1014 U+102F,MYANMAR LETTER NA | MYANMAR VOWEL SIGN U
ာထ,13,U+102C U+1011,MYANMAR VOWEL SIGN AA | MYANMAR LETTER THA
၊ဇ,13,U+104A U+1007,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER JA
ံဘ,13,U+1036 U+1018,MYANMAR SIGN ANUSVARA | MYANMAR LETTER BHA
ထတ,13,U+1011 U+1010,MYANMAR LETTER THA | MYANMAR LETTER TA
ူဓ,13,U+1030 U+1013,MYANMAR VOWEL SIGN UU | MYANMAR LETTER DHA
မူ,13,U+1019 U+1030,MYANMAR LETTER MA | MYANMAR VOWEL SIGN UU
သဇ,13,U+101E U+1007,MYANMAR LETTER SA | MYANMAR LETTER JA
မဆ,13,U+1019 U+1006,MYANMAR LETTER MA | MYANMAR LETTER CHA
ဖာ,13,U+1016 U+102C,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN AA
၄စ,13,U+1044 U+1005,MYANMAR DIGIT FOUR | MYANMAR LETTER CA
၀မ,13,U+1040 U+1019,MYANMAR DIGIT ZERO | MYANMAR LETTER MA
၇မ,13,U+1047 U+1019,MYANMAR DIGIT SEVEN | MYANMAR LETTER MA
ဣဏ,13,U+1023 U+100F,MYANMAR LETTER I | MYANMAR LETTER NNA
ြန,13,U+103C U+1014,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER NA
ညပ,13,U+100A U+1015,MYANMAR LETTER NNYA | MYANMAR LETTER PA
ဓာ,13,U+1013 U+102C,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN AA
ဉ္,13,U+1009 U+1039,MYANMAR LETTER NYA | MYANMAR SIGN VIRAMA
ွါ,13,U+103D U+102B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN TALL AA
၄၁,13,U+1044 U+1041,MYANMAR DIGIT FOUR | MYANMAR DIGIT ONE
၂၊,13,U+1042 U+104A,MYANMAR DIGIT TWO | MYANMAR SIGN LITTLE SECTION
ွန,13,U+103D U+1014,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER NA
၅မ,13,U+1045 U+1019,MYANMAR DIGIT FIVE | MYANMAR LETTER MA
ဴဗ,13,U+1034 U+1017,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER BA
ဇံ,13,U+1007 U+1036,MYANMAR LETTER JA | MYANMAR SIGN ANUSVARA
ဝဳ,13,U+101D U+1033,MYANMAR LETTER WA | MYANMAR VOWEL SIGN MON II
ျဂ,13,U+103B U+1002,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER GA
ဏဇ,13,U+100F U+1007,MYANMAR LETTER NNA | MYANMAR LETTER JA
္ဓ,12,U+1039 U+1013,MYANMAR SIGN VIRAMA | MYANMAR LETTER DHA
ထု,12,U+1011 U+102F,MYANMAR LETTER THA | MYANMAR VOWEL SIGN U
စဏ,12,U+1005 U+100F,MYANMAR LETTER CA | MYANMAR LETTER NNA
။ခ,12,U+104B U+1001,MYANMAR SIGN SECTION | MYANMAR LETTER KHA
၂တ,12,U+1042 U+1010,MYANMAR DIGIT TWO | MYANMAR LETTER TA
ဴည,12,U+1034 U+100A,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER NNYA
၀ပ,12,U+1040 U+1015,MYANMAR DIGIT ZERO | MYANMAR LETTER PA
ဝက,12,U+101D U+1000,MYANMAR LETTER WA | MYANMAR LETTER KA
ဘိ,12,U+1018 U+102D,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN I
ဳ၊,12,U+1033 U+104A,MYANMAR VOWEL SIGN MON II | MYANMAR SIGN LITTLE SECTION
ါသ,12,U+102B U+101E,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER SA
သဵ,12,U+101E U+1035,MYANMAR LETTER SA | MYANMAR VOWEL SIGN E ABOVE
ဴသ,12,U+1034 U+101E,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER SA
၂၁,12,U+1042 U+1041,MYANMAR DIGIT TWO | MYANMAR DIGIT ONE
ဗရ,12,U+1017 U+101B,MYANMAR LETTER BA | MYANMAR LETTER RA
ါံ,12,U+102B U+1036,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN ANUSVARA
ိဒ,12,U+102D U+1012,MYANMAR VOWEL SIGN I | MYANMAR LETTER DA
ဒန,12,U+1012 U+1014,MYANMAR LETTER DA | MYANMAR LETTER NA
းထ,12,U+1038 U+1011,MYANMAR SIGN VISARGA | MYANMAR LETTER THA
်၀,12,U+103A U+1040,MYANMAR SIGN ASAT | MYANMAR DIGIT ZERO
၀်,12,U+1040 U+103A,MYANMAR DIGIT ZERO | MYANMAR SIGN ASAT
ၠဟ,12,U+1060 U+101F,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER HA
ပဲ,12,U+1015 U+1032,MYANMAR LETTER PA | MYANMAR VOWEL SIGN AI
ှု,12,U+103E U+102F,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN U
ရရ,12,U+101B U+101B,MYANMAR LETTER RA | MYANMAR LETTER RA
ၜတ,12,U+105C U+1010,MYANMAR LETTER MON BBA | MYANMAR LETTER TA
ဗလ,12,U+1017 U+101C,MYANMAR LETTER BA | MYANMAR LETTER LA
ီထ,12,U+102E U+1011,MYANMAR VOWEL SIGN II | MYANMAR LETTER THA
ကခ,12,U+1000 U+1001,MYANMAR LETTER KA | MYANMAR LETTER KHA
ျဝ,12,U+103B U+101D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER WA
၊ၜ,12,U+104A U+105C,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MON BBA
ေယ,12,U+1031 U+101A,MYANMAR VOWEL SIGN E | MYANMAR LETTER YA
ၠဝ,12,U+1060 U+101D,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER WA
ဳအ,12,U+1033 U+1021,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER A
ဇယ,12,U+1007 U+101A,MYANMAR LETTER JA | MYANMAR LETTER YA
ပဝ,11,U+1015 U+101D,MYANMAR LETTER PA | MYANMAR LETTER WA
ဂပ,11,U+1002 U+1015,MYANMAR LETTER GA | MYANMAR LETTER PA
လည,11,U+101C U+100A,MYANMAR LETTER LA | MYANMAR LETTER NNYA
ရဍ,11,U+101B U+100D,MYANMAR LETTER RA | MYANMAR LETTER DDA
ဴစ,11,U+1034 U+1005,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER CA
ရဟ,11,U+101B U+101F,MYANMAR LETTER RA | MYANMAR LETTER HA
လဂ,11,U+101C U+1002,MYANMAR LETTER LA | MYANMAR LETTER GA
မဍ,11,U+1019 U+100D,MYANMAR LETTER MA | MYANMAR LETTER DDA
အဟ,11,U+1021 U+101F,MYANMAR LETTER A | MYANMAR LETTER HA
၃၁,11,U+1043 U+1041,MYANMAR DIGIT THREE | MYANMAR DIGIT ONE
၅တ,11,U+1045 U+1010,MYANMAR DIGIT FIVE | MYANMAR LETTER TA
ရဒ,11,U+101B U+1012,MYANMAR LETTER RA | MYANMAR LETTER DA
ာဖ,11,U+102C U+1016,MYANMAR VOWEL SIGN AA | MYANMAR LETTER PHA
မဏ,11,U+1019 U+100F,MYANMAR LETTER MA | MYANMAR LETTER NNA
ဝှ,11,U+101D U+103E,MYANMAR LETTER WA | MYANMAR CONSONANT SIGN MEDIAL HA
ကည,11,U+1000 U+100A,MYANMAR LETTER KA | MYANMAR LETTER NNYA
ၟဲ,11,U+105F U+1032,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN AI
ၠပ,11,U+1060 U+1015,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER PA
ာဓ,11,U+102C U+1013,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DHA
၁ဂ,11,U+1041 U+1002,MYANMAR DIGIT ONE | MYANMAR LETTER GA
ဋ်,11,U+100B U+103A,MYANMAR LETTER TTA | MYANMAR SIGN ASAT
ခံ,11,U+1001 U+1036,MYANMAR LETTER KHA | MYANMAR SIGN ANUSVARA
၃စ,11,U+1043 U+1005,MYANMAR DIGIT THREE | MYANMAR LETTER CA
၄၀,11,U+1044 U+1040,MYANMAR DIGIT FOUR | MYANMAR DIGIT ZERO
ဂ္,11,U+1002 U+1039,MYANMAR LETTER GA | MYANMAR SIGN VIRAMA
ကက,11,U+1000 U+1000,MYANMAR LETTER KA | MYANMAR LETTER KA
ါဠ,11,U+102B U+1020,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER LLA
ဠိ,11,U+1020 U+102D,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN I
ိဿ,11,U+102D U+103F,MYANMAR VOWEL SIGN I | MYANMAR LETTER GREAT SA
၉၇,11,U+1049 U+1047,MYANMAR DIGIT NINE | MYANMAR DIGIT SEVEN
ဟု,10,U+101F U+102F,MYANMAR LETTER HA | MYANMAR VOWEL SIGN U
အဒ,10,U+1021 U+1012,MYANMAR LETTER A | MYANMAR LETTER DA
ရူ,10,U+101B U+1030,MYANMAR LETTER RA | MYANMAR VOWEL SIGN UU
ါဂ,10,U+102B U+1002,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER GA
ဳခ,10,U+1033 U+1001,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER KHA
နဂ,10,U+1014 U+1002,MYANMAR LETTER NA | MYANMAR LETTER GA
၂၅,10,U+1042 U+1045,MYANMAR DIGIT TWO | MYANMAR DIGIT FIVE
ရလ,10,U+101B U+101C,MYANMAR LETTER RA | MYANMAR LETTER LA
၃၈,10,U+1043 U+1048,MYANMAR DIGIT THREE | MYANMAR DIGIT EIGHT
၊ခ,10,U+104A U+1001,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER KHA
ေဗ,10,U+1031 U+1017,MYANMAR VOWEL SIGN E | MYANMAR LETTER BA
ကဲ,10,U+1000 U+1032,MYANMAR LETTER KA | MYANMAR VOWEL SIGN AI
ညေ,10,U+100A U+1031,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN E
ံဓ,10,U+1036 U+1013,MYANMAR SIGN ANUSVARA | MYANMAR LETTER DHA
ဲဆ,10,U+1032 U+1006,MYANMAR VOWEL SIGN AI | MYANMAR LETTER CHA
ဟၟ,10,U+101F U+105F,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ၠည,10,U+1060 U+100A,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER NNYA
၄အ,10,U+1044 U+1021,MYANMAR DIGIT FOUR | MYANMAR LETTER A
ာ၁,10,U+102C U+1041,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT ONE
ဂဥ,10,U+1002 U+1025,MYANMAR LETTER GA | MYANMAR LETTER U
ဥု,10,U+1025 U+102F,MYANMAR LETTER U | MYANMAR VOWEL SIGN U
စအ,10,U+1005 U+1021,MYANMAR LETTER CA | MYANMAR LETTER A
၀၁,10,U+1040 U+1041,MYANMAR DIGIT ZERO | MYANMAR DIGIT ONE
ျ။,10,U+103B U+104B,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN SECTION
ျရ,10,U+103B U+101B,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER RA
အီ,10,U+1021 U+102E,MYANMAR LETTER A | MYANMAR VOWEL SIGN II
ခွ,10,U+1001 U+103D,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MEDIAL WA
၈၀,10,U+1048 U+1040,MYANMAR DIGIT EIGHT | MYANMAR DIGIT ZERO
ၚာ,10,U+105A U+102C,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN AA
၄၃,10,U+1044 U+1043,MYANMAR DIGIT FOUR | MYANMAR DIGIT THREE
ဗဳ,10,U+1017 U+1033,MYANMAR LETTER BA | MYANMAR VOWEL SIGN MON II
ဏဥ,10,U+100F U+1025,MYANMAR LETTER NNA | MYANMAR LETTER U
၇၁,10,U+1047 U+1041,MYANMAR DIGIT SEVEN | MYANMAR DIGIT ONE
ဖြ,10,U+1016 U+103C,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL RA
ဗဟ,9,U+1017 U+101F,MYANMAR LETTER BA | MYANMAR LETTER HA
ီဟ,9,U+102E U+101F,MYANMAR VOWEL SIGN II | MYANMAR LETTER HA
ဗဵ,9,U+1017 U+1035,MYANMAR LETTER BA | MYANMAR VOWEL SIGN E ABOVE
အ္,9,U+1021 U+1039,MYANMAR LETTER A | MYANMAR SIGN VIRAMA
ူဏ,9,U+1030 U+100F,MYANMAR VOWEL SIGN UU | MYANMAR LETTER NNA
ူဟ,9,U+1030 U+101F,MYANMAR VOWEL SIGN UU | MYANMAR LETTER HA
ဗဗ,9,U+1017 U+1017,MYANMAR LETTER BA | MYANMAR LETTER BA
။၅,9,U+104B U+1045,MYANMAR SIGN SECTION | MYANMAR DIGIT FIVE
ဝဲ,9,U+101D U+1032,MYANMAR LETTER WA | MYANMAR VOWEL SIGN AI
ဍန,9,U+100D U+1014,MYANMAR LETTER DDA | MYANMAR LETTER NA
၀သ,9,U+1040 U+101E,MYANMAR DIGIT ZERO | MYANMAR LETTER SA
ုး,9,U+102F U+1038,MYANMAR VOWEL SIGN U | MYANMAR SIGN VISARGA
ဂအ,9,U+1002 U+1021,MYANMAR LETTER GA | MYANMAR LETTER A
နပ,9,U+1014 U+1015,MYANMAR LETTER NA | MYANMAR LETTER PA
ၚဳ,9,U+105A U+1033,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN MON II
ထာ,9,U+1011 U+102C,MYANMAR LETTER THA | MYANMAR VOWEL SIGN AA
ၠဴ,9,U+1060 U+1034,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN MON O
ကဋ,9,U+1000 U+100B,MYANMAR LETTER KA | MYANMAR LETTER TTA
ဋ္,9,U+100B U+1039,MYANMAR LETTER TTA | MYANMAR SIGN VIRAMA
္ဌ,9,U+1039 U+100C,MYANMAR SIGN VIRAMA | MYANMAR LETTER TTHA
း။,9,U+1038 U+104B,MYANMAR SIGN VISARGA | MYANMAR SIGN SECTION
ဒၚ,9,U+1012 U+105A,MYANMAR LETTER DA | MYANMAR LETTER MON NGA
၆မ,9,U+1046 U+1019,MYANMAR DIGIT SIX | MYANMAR LETTER MA
ဂ်,9,U+1002 U+103A,MYANMAR LETTER GA | MYANMAR SIGN ASAT
ှဒ,9,U+103E U+1012,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER DA
ထက,9,U+1011 U+1000,MYANMAR LETTER THA | MYANMAR LETTER KA
ဒျ,9,U+1012 U+103B,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MEDIAL YA
၀ဂ,9,U+1040 U+1002,MYANMAR DIGIT ZERO | MYANMAR LETTER GA
ုၜ,9,U+102F U+105C,MYANMAR VOWEL SIGN U | MYANMAR LETTER MON BBA
်ဣ,9,U+103A U+1023,MYANMAR SIGN ASAT | MYANMAR LETTER I
၄တ,9,U+1044 U+1010,MYANMAR DIGIT FOUR | MYANMAR LETTER TA
၀၄,9,U+1040 U+1044,MYANMAR DIGIT ZERO | MYANMAR DIGIT FOUR
နအ,9,U+1014 U+1021,MYANMAR LETTER NA | MYANMAR LETTER A
အယ,9,U+1021 U+101A,MYANMAR LETTER A | MYANMAR LETTER YA
၀၃,9,U+1040 U+1043,MYANMAR DIGIT ZERO | MYANMAR DIGIT THREE
နစ,9,U+1014 U+1005,MYANMAR LETTER NA | MYANMAR LETTER CA
၅၃,9,U+1045 U+1043,MYANMAR DIGIT FIVE | MYANMAR DIGIT THREE
ူ၊,9,U+1030 U+104A,MYANMAR VOWEL SIGN UU | MYANMAR SIGN LITTLE SECTION
ဳယ,9,U+1033 U+101A,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER YA
၇၀,9,U+1047 U+1040,MYANMAR DIGIT SEVEN | MYANMAR DIGIT ZERO
၂၈,9,U+1042 U+1048,MYANMAR DIGIT TWO | MYANMAR DIGIT EIGHT
ဂဳ,9,U+1002 U+1033,MYANMAR LETTER GA | MYANMAR VOWEL SIGN MON II
ၞူ,9,U+105E U+1030,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN UU
နရ,9,U+1014 U+101B,MYANMAR LETTER NA | MYANMAR LETTER RA
ကဟ,9,U+1000 U+101F,MYANMAR LETTER KA | MYANMAR LETTER HA
ုဣ,9,U+102F U+1023,MYANMAR VOWEL SIGN U | MYANMAR LETTER I
ပ၊,9,U+1015 U+104A,MYANMAR LETTER PA | MYANMAR SIGN LITTLE SECTION
လဆ,9,U+101C U+1006,MYANMAR LETTER LA | MYANMAR LETTER CHA
ဘတ,9,U+1018 U+1010,MYANMAR LETTER BHA | MYANMAR LETTER TA
ွု,9,U+103D U+102F,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN U
ၠသ,8,U+1060 U+101E,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER SA
ဉ်,8,U+1009 U+103A,MYANMAR LETTER NYA | MYANMAR SIGN ASAT
ရစ,8,U+101B U+1005,MYANMAR LETTER RA | MYANMAR LETTER CA
ဂါ,8,U+1002 U+102B,MYANMAR LETTER GA | MYANMAR VOWEL SIGN TALL AA
မည,8,U+1019 U+100A,MYANMAR LETTER MA | MYANMAR LETTER NNYA
ဘဝ,8,U+1018 U+101D,MYANMAR LETTER BHA | MYANMAR LETTER WA
စတ,8,U+1005 U+1010,MYANMAR LETTER CA | MYANMAR LETTER TA
စစ,8,U+1005 U+1005,MYANMAR LETTER CA | MYANMAR LETTER CA
၂၇,8,U+1042 U+1047,MYANMAR DIGIT TWO | MYANMAR DIGIT SEVEN
ဗစ,8,U+1017 U+1005,MYANMAR LETTER BA | MYANMAR LETTER CA
၂ဂ,8,U+1042 U+1002,MYANMAR DIGIT TWO | MYANMAR LETTER GA
ှံ,8,U+103E U+1036,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR SIGN ANUSVARA
ဥက,8,U+1025 U+1000,MYANMAR LETTER U | MYANMAR LETTER KA
၄၅,8,U+1044 U+1045,MYANMAR DIGIT FOUR | MYANMAR DIGIT FIVE
စၠ,8,U+1005 U+1060,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ခၟ,8,U+1001 U+105F,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ိဏ,8,U+102D U+100F,MYANMAR VOWEL SIGN I | MYANMAR LETTER NNA
ီဗ,8,U+102E U+1017,MYANMAR VOWEL SIGN II | MYANMAR LETTER BA
၂က,8,U+1042 U+1000,MYANMAR DIGIT TWO | MYANMAR LETTER KA
္ဆ,8,U+1039 U+1006,MYANMAR SIGN VIRAMA | MYANMAR LETTER CHA
၁က,8,U+1041 U+1000,MYANMAR DIGIT ONE | MYANMAR LETTER KA
္ရ,8,U+1039 U+101B,MYANMAR SIGN VIRAMA | MYANMAR LETTER RA
ေည,8,U+1031 U+100A,MYANMAR VOWEL SIGN E | MYANMAR LETTER NNYA
ာ၂,8,U+102C U+1042,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT TWO
ေဏ,8,U+1031 U+100F,MYANMAR VOWEL SIGN E | MYANMAR LETTER NNA
ဘဒ,8,U+1018 U+1012,MYANMAR LETTER BHA | MYANMAR LETTER DA
ုဋ,8,U+102F U+100B,MYANMAR VOWEL SIGN U | MYANMAR LETTER TTA
နမ,8,U+1014 U+1019,MYANMAR LETTER NA | MYANMAR LETTER MA
ဇ၀,8,U+1007 U+1040,MYANMAR LETTER JA | MYANMAR DIGIT ZERO
ဇု,8,U+1007 U+102F,MYANMAR LETTER JA | MYANMAR VOWEL SIGN U
ပဂ,8,U+1015 U+1002,MYANMAR LETTER PA | MYANMAR LETTER GA
။ယ,8,U+104B U+101A,MYANMAR SIGN SECTION | MYANMAR LETTER YA
ဗာ,8,U+1017 U+102C,MYANMAR LETTER BA | MYANMAR VOWEL SIGN AA
ဟလ,8,U+101F U+101C,MYANMAR LETTER HA | MYANMAR LETTER LA
ဇူ,8,U+1007 U+1030,MYANMAR LETTER JA | MYANMAR VOWEL SIGN UU
ဂဂ,8,U+1002 U+1002,MYANMAR LETTER GA | MYANMAR LETTER GA
၁တ,8,U+1041 U+1010,MYANMAR DIGIT ONE | MYANMAR LETTER TA
