file,cluster_count,raw_text_length,nga_to_mon_nga_replacements,mon_half_stop_removed,mon_full_stop_removed,status
monnews/monnews_20260120_223250_811.txt,2569,6283,0,0,0,ok
monnews/monnews_20260120_223250_2768.txt,983,2441,0,0,0,ok
monnews/monnews_20260120_223250_1940.txt,630,1575,0,0,0,ok
monnews/monnews_20260120_223250_3576.txt,976,2363,0,0,0,ok
monnews/monnews_20260120_223250_1773.txt,2430,6159,0,0,0,ok
monnews/monnews_20260120_223250_2824.txt,694,1634,0,0,0,ok
monnews/monnews_20260120_223250_846.txt,500,1326,0,0,0,ok
monnews/monnews_20260120_223250_677.txt,26,124,0,0,0,ok
monnews/monnews_20260120_223250_657.txt,964,2341,0,0,0,ok
monnews/monnews_20260120_223250_1198.txt,1716,3928,0,0,0,ok
monnews/monnews_20260120_223250_2399.txt,1031,2693,0,0,0,ok
monnews/monnews_20260120_223250_2948.txt,797,1982,0,0,0,ok
monnews/monnews_20260120_223250_785.txt,4299,10578,0,0,0,ok
monnews/monnews_20260120_223250_158.txt,2134,5285,201,0,0,ok
monnews/monnews_20260120_223250_1383.txt,763,1803,0,0,0,ok
monnews/monnews_20260120_223250_386.txt,26,123,0,0,0,ok
monnews/monnews_20260120_223250_97.txt,498,1243,0,0,0,ok
monnews/monnews_20260120_223250_718.txt,1977,5018,0,0,0,ok
monnews/monnews_20260120_223250_3210.txt,537,1322,0,0,0,ok
monnews/monnews_20260120_223250_1038.txt,1006,2487,0,0,0,ok
monnews/monnews_20260120_223250_1185.txt,718,1774,0,0,0,ok
monnews/monnews_20260120_223250_1758.txt,2064,4993,0,0,0,ok
monnews/monnews_20260120_223250_283.txt,2135,5438,141,0,0,ok
monnews/monnews_20260120_223250_2995.txt,817,2147,0,0,0,ok
monnews/monnews_20260120_223250_2370.txt,1140,2973,0,0,0,ok
monnews/monnews_20260120_223250_1462.txt,795,2069,0,0,0,ok
monnews/monnews_20260120_223250_2288.txt,765,1878,0,0,0,ok
monnews/monnews_20260120_223250_257.txt,1209,2969,92,0,0,ok
monnews/monnews_20260120_223250_2156.txt,976,2338,0,0,0,ok
monnews/monnews_20260120_223250_176.txt,713,1763,0,0,0,ok
monnews/monnews_20260120_223250_1208.txt,551,1541,0,0,0,ok
monnews/monnews_20260120_223250_2298.txt,986,2355,0,0,0,ok
monnews/monnews_20260120_223250_2256.txt,800,1976,0,0,0,ok
monnews/monnews_20260120_223250_2595.txt,677,1740,0,0,0,ok
monnews/monnews_20260120_223250_87.txt,766,1919,106,0,0,ok
monnews/monnews_20260120_223250_3281.txt,901,2456,0,0,0,ok
monnews/monnews_20260120_223250_237.txt,1922,4852,154,0,0,ok
monnews/monnews_20260120_223250_1600.txt,1557,3921,0,0,0,ok
monnews/monnews_20260120_223250_1169.txt,667,1655,0,0,0,ok
monnews/monnews_20260120_223250_2451.txt,1568,3799,0,0,0,ok
monnews/monnews_20260120_223250_1299.txt,733,1879,0,0,0,ok
monnews/monnews_20260120_223250_578.txt,2939,7051,0,0,0,ok
monnews/monnews_20260120_223250_495.txt,381,927,0,0,0,ok
monnews/monnews_20260120_223250_2360.txt,699,1804,0,0,0,ok
monnews/monnews_20260120_223250_918.txt,3597,9235,0,0,0,ok
monnews/monnews_20260120_223250_1107.txt,674,1655,0,0,0,ok
monnews/monnews_20260120_223250_2035.txt,1204,3002,0,0,0,ok
monnews/monnews_20260120_223250_1585.txt,771,2064,0,0,0,ok
monnews/monnews_20260120_223250_2497.txt,1460,3528,0,0,0,ok
monnews/monnews_20260120_223250_2666.txt,8,127,0,0,0,ok
monnews/monnews_20260120_223250_347.txt,669,1687,69,0,0,ok
monnews/monnews_20260120_223250_987.txt,2210,5273,0,0,0,ok
monnews/monnews_20260120_223250_2228.txt,898,2214,0,0,0,ok
monnews/monnews_20260120_223250_1450.txt,858,2221,0,0,0,ok
monnews/monnews_20260120_223250_3501.txt,853,2049,0,0,0,ok
monnews/monnews_20260120_223250_1608.txt,1023,2651,0,0,0,ok
monnews/monnews_20260120_223250_1155.txt,376,945,0,0,0,ok
monnews/monnews_20260120_223250_414.txt,566,1457,0,0,0,ok
monnews/monnews_20260120_223250_2970.txt,561,1372,0,0,0,ok
monnews/monnews_20260120_223250_651.txt,801,1834,0,0,0,ok
monnews/monnews_20260120_223250_1418.txt,1178,2931,0,0,0,ok
monnews/monnews_20260120_223250_3450.txt,756,1844,0,0,0,ok
monnews/monnews_20260120_223250_391.txt,1705,4332,0,0,0,ok
monnews/monnews_20260120_223250_3187.txt,851,2189,0,0,0,ok
monnews/monnews_20260120_223250_3398.txt,927,2225,0,0,0,ok
monnews/monnews_20260120_223250_3219.txt,1240,3205,0,0,0,ok
monnews/monnews_20260120_223250_2404.txt,1553,3842,0,0,0,ok
monnews/monnews_20260120_223250_1473.txt,1060,2835,0,0,0,ok
monnews/monnews_20260120_223250_2985.txt,1386,3382,0,0,0,ok
monnews/monnews_20260120_223250_2756.txt,548,1328,0,0,0,ok
monnews/monnews_20260120_223250_1964.txt,755,1926,0,0,0,ok
monnews/monnews_20260120_223250_2745.txt,678,1684,0,0,0,ok
monnews/monnews_20260120_223250_2514.txt,934,2334,0,0,0,ok
monnews/monnews_20260120_223250_3547.txt,906,2286,0,0,0,ok
monnews/monnews_20260120_223250_2003.txt,1583,3822,5,0,0,ok
monnews/monnews_20260120_223250_1192.txt,487,1180,0,0,0,ok
monnews/monnews_20260120_223250_549.txt,2008,4922,0,0,0,ok
monnews/monnews_20260120_223250_2294.txt,4301,10439,0,0,0,ok
monnews/monnews_20260120_223250_2021.txt,707,1731,0,0,0,ok
monnews/monnews_20260120_223250_2345.txt,983,2415,0,0,0,ok
monnews/monnews_20260120_223250_2978.txt,23,60,0,0,0,ok
monnews/monnews_20260120_223250_2491.txt,1401,3382,0,0,0,ok
monnews/monnews_20260120_223250_2314.txt,888,2277,0,0,0,ok
monnews/monnews_20260120_223250_103.txt,809,2020,0,0,0,ok
monnews/monnews_20260120_223250_705.txt,238,600,0,0,0,ok
monnews/monnews_20260120_223250_2389.txt,665,1649,0,0,0,ok
monnews/monnews_20260120_223250_2447.txt,2832,6885,0,0,0,ok
monnews/monnews_20260120_223250_2997.txt,717,1832,0,0,0,ok
monnews/monnews_20260120_223250_1422.txt,506,1307,0,0,0,ok
monnews/monnews_20260120_223250_1997.txt,857,2176,0,0,0,ok
monnews/monnews_20260120_223250_784.txt,2252,5691,0,0,0,ok
monnews/monnews_20260120_223250_2217.txt,919,2383,0,0,0,ok
monnews/monnews_20260120_223250_2779.txt,834,2084,0,0,0,ok
monnews/monnews_20260120_223250_1564.txt,823,2003,0,0,0,ok
monnews/monnews_20260120_223250_668.txt,3120,7424,0,0,0,ok
monnews/monnews_20260120_223250_2107.txt,940,2384,0,0,0,ok
monnews/monnews_20260120_223250_2888.txt,8,123,0,0,0,ok
monnews/monnews_20260120_223250_1873.txt,1215,3067,0,0,0,ok
monnews/monnews_20260120_223250_2259.txt,651,1579,0,0,0,ok
monnews/monnews_20260120_223250_1774.txt,1038,2707,0,0,0,ok
monnews/monnews_20260120_223250_1636.txt,930,2337,0,0,0,ok
monnews/monnews_20260120_223250_3089.txt,812,1975,0,0,0,ok
monnews/monnews_20260120_223250_2750.txt,1091,2660,0,0,0,ok
monnews/monnews_20260120_223250_63.txt,474,1194,43,0,0,ok
monnews/monnews_20260120_223250_3073.txt,712,1692,0,0,0,ok
monnews/monnews_20260120_223250_2165.txt,692,1743,0,0,0,ok
monnews/monnews_20260120_223250_3495.txt,996,2422,0,0,0,ok
monnews/monnews_20260120_223250_2521.txt,2522,5962,0,0,0,ok
monnews/monnews_20260120_223250_162.txt,574,1407,42,0,0,ok
monnews/monnews_20260120_223250_2472.txt,934,2264,0,0,0,ok
monnews/monnews_20260120_223250_3324.txt,849,2169,0,0,0,ok
monnews/monnews_20260120_223250_1024.txt,459,1227,0,0,0,ok
monnews/monnews_20260120_223250_3507.txt,1117,2889,0,0,0,ok
monnews/monnews_20260120_223250_48.txt,633,1555,0,0,0,ok
monnews/monnews_20260120_223250_655.txt,2426,5859,0,0,0,ok
monnews/monnews_20260120_223250_1105.txt,649,1611,1,0,0,ok
monnews/monnews_20260120_223250_3494.txt,826,2105,0,0,0,ok
monnews/monnews_20260120_223250_3081.txt,539,1324,0,0,0,ok
monnews/monnews_20260120_223250_20.txt,881,2237,0,0,0,ok
monnews/monnews_20260120_223250_1757.txt,1060,2716,0,0,0,ok
monnews/monnews_20260120_223250_606.txt,531,1300,0,0,0,ok
monnews/monnews_20260120_223250_1703.txt,1244,3340,0,0,0,ok
monnews/monnews_20260120_223250_1808.txt,4850,11941,0,0,0,ok
monnews/monnews_20260120_223250_3172.txt,996,2436,0,0,0,ok
monnews/monnews_20260120_223250_223.txt,780,1883,0,0,0,ok
monnews/monnews_20260120_223250_2068.txt,763,1871,0,0,0,ok
monnews/monnews_20260120_223250_2168.txt,706,1783,0,0,0,ok
monnews/monnews_20260120_223250_990.txt,717,1736,0,0,0,ok
monnews/monnews_20260120_223250_1496.txt,1274,3144,0,0,0,ok
monnews/monnews_20260120_223250_492.txt,2046,4988,0,0,0,ok
monnews/monnews_20260120_223250_2822.txt,930,2300,0,0,0,ok
monnews/monnews_20260120_223250_1366.txt,792,2026,0,0,0,ok
monnews/monnews_20260120_223250_1223.txt,394,940,0,0,0,ok
monnews/monnews_20260120_223250_1779.txt,981,2496,0,0,0,ok
monnews/monnews_20260120_223250_369.txt,3845,9236,0,0,0,ok
monnews/monnews_20260120_223250_1229.txt,2585,6146,0,0,0,ok
monnews/monnews_20260120_223250_2187.txt,1176,3045,0,0,0,ok
monnews/monnews_20260120_223250_284.txt,624,1524,75,0,0,ok
monnews/monnews_20260120_223250_614.txt,578,1558,0,0,0,ok
monnews/monnews_20260120_223250_1610.txt,791,1893,0,0,0,ok
monnews/monnews_20260120_223250_3375.txt,640,1543,0,0,0,ok
monnews/monnews_20260120_223250_1800.txt,1198,2868,0,0,0,ok
monnews/monnews_20260120_223250_766.txt,633,1523,0,0,0,ok
monnews/monnews_20260120_223250_2382.txt,2614,6480,0,0,0,ok
monnews/monnews_20260120_223250_3086.txt,986,2434,0,0,0,ok
monnews/monnews_20260120_223250_2861.txt,1099,2886,0,0,0,ok
monnews/monnews_20260120_223250_2327.txt,1009,2450,0,0,0,ok
monnews/monnews_20260120_223250_3469.txt,3647,8691,0,0,0,ok
monnews/monnews_20260120_223250_186.txt,733,1796,0,0,0,ok
monnews/monnews_20260120_223250_997.txt,2195,5628,0,0,0,ok
monnews/monnews_20260120_223250_2509.txt,1431,3608,0,0,0,ok
monnews/monnews_20260120_223250_2050.txt,784,1916,4,0,0,ok
monnews/monnews_20260120_223250_3500.txt,1099,2720,0,0,0,ok
monnews/monnews_20260120_223250_3258.txt,1117,2773,0,0,0,ok
monnews/monnews_20260120_223250_2147.txt,913,2348,0,0,0,ok
monnews/monnews_20260120_223250_1810.txt,899,2310,0,0,0,ok
monnews/monnews_20260120_223250_2975.txt,3143,7269,1,0,0,ok
monnews/monnews_20260120_223250_183.txt,830,1953,0,0,0,ok
monnews/monnews_20260120_223250_1092.txt,718,1802,0,0,0,ok
monnews/monnews_20260120_223250_558.txt,1574,3821,0,0,0,ok
monnews/monnews_20260120_223250_1336.txt,156,378,0,0,0,ok
monnews/monnews_20260120_223250_259.txt,573,1421,42,0,0,ok
monnews/monnews_20260120_223250_3426.txt,283,700,0,0,0,ok
monnews/monnews_20260120_223250_2870.txt,2672,6420,1,0,0,ok
monnews/monnews_20260120_223250_1129.txt,3095,7378,0,0,0,ok
monnews/monnews_20260120_223250_2754.txt,851,2130,0,0,0,ok
monnews/monnews_20260120_223250_1586.txt,916,2277,0,0,0,ok
monnews/monnews_20260120_223250_586.txt,626,1493,0,0,0,ok
monnews/monnews_20260120_223250_2274.txt,863,2178,0,0,0,ok
monnews/monnews_20260120_223250_3589.txt,730,1808,0,0,0,ok
monnews/monnews_20260120_223250_3480.txt,1006,2467,0,0,0,ok
monnews/monnews_20260120_223250_1149.txt,1331,3422,0,0,0,ok
monnews/monnews_20260120_223250_569.txt,927,2215,0,0,0,ok
monnews/monnews_20260120_223250_994.txt,634,1588,0,0,0,ok
monnews/monnews_20260120_223250_1536.txt,1024,2585,0,0,0,ok
monnews/monnews_20260120_223250_1036.txt,1109,2680,0,0,0,ok
monnews/monnews_20260120_223250_1196.txt,2243,5547,0,0,0,ok
monnews/monnews_20260120_223250_244.txt,1865,4590,146,0,0,ok
monnews/monnews_20260120_223250_1540.txt,2305,5830,0,0,0,ok
monnews/monnews_20260120_223250_2056.txt,942,2430,0,0,0,ok
monnews/monnews_20260120_223250_117.txt,939,2510,0,0,0,ok
monnews/monnews_20260120_223250_59.txt,774,1840,0,0,0,ok
monnews/monnews_20260120_223250_1175.txt,796,1920,0,0,0,ok
monnews/monnews_20260120_223250_3121.txt,939,2290,0,0,0,ok
monnews/monnews_20260120_223250_3544.txt,777,1894,0,0,0,ok
monnews/monnews_20260120_223250_459.txt,162,428,0,0,0,ok
monnews/monnews_20260120_223250_405.txt,26,121,0,0,0,ok
monnews/monnews_20260120_223250_3091.txt,24,55,0,0,0,ok
monnews/monnews_20260120_223250_3578.txt,535,1300,0,0,0,ok
monnews/monnews_20260120_223250_670.txt,177,443,0,0,0,ok
monnews/monnews_20260120_223250_1792.txt,1265,3199,0,0,0,ok
monnews/monnews_20260120_223250_3294.txt,462,1145,0,0,0,ok
monnews/monnews_20260120_223250_960.txt,2971,7626,0,0,0,ok
monnews/monnews_20260120_223250_875.txt,824,2076,0,0,0,ok
monnews/monnews_20260120_223250_1765.txt,1165,2951,0,0,0,ok
monnews/monnews_20260120_223250_1340.txt,1265,3050,0,0,0,ok
monnews/monnews_20260120_223250_647.txt,854,2070,0,0,0,ok
monnews/monnews_20260120_223250_894.txt,913,2238,0,0,0,ok
monnews/monnews_20260120_223250_3166.txt,2844,6696,0,0,0,ok
monnews/monnews_20260120_223250_397.txt,622,1492,0,0,0,ok
monnews/monnews_20260120_223250_714.txt,447,1174,12,0,0,ok
monnews/monnews_20260120_223250_3446.txt,795,1928,0,0,0,ok
monnews/monnews_20260120_223250_2269.txt,3039,7894,0,0,0,ok
monnews/monnews_20260120_223250_900.txt,2397,5692,0,0,0,ok
monnews/monnews_20260120_223250_1693.txt,1165,2918,0,0,0,ok
monnews/monnews_20260120_223250_1530.txt,1111,2779,0,0,0,ok
monnews/monnews_20260120_223250_1886.txt,607,1490,0,0,0,ok
monnews/monnews_20260120_223250_2476.txt,1070,2540,0,0,0,ok
monnews/monnews_20260120_223250_314.txt,1847,4503,141,0,0,ok
monnews/monnews_20260120_223250_458.txt,2361,5635,0,0,0,ok
monnews/monnews_20260120_223250_1918.txt,1030,2582,0,0,0,ok
monnews/monnews_20260120_223250_2676.txt,8,126,0,0,0,ok
monnews/monnews_20260120_223250_217.txt,1284,3012,1,0,0,ok
monnews/monnews_20260120_223250_2192.txt,1294,3290,0,0,0,ok
monnews/monnews_20260120_223250_2688.txt,1019,2536,0,0,0,ok
monnews/monnews_20260120_223250_423.txt,1764,4318,0,0,0,ok
monnews/monnews_20260120_223250_969.txt,523,1257,0,0,0,ok
monnews/monnews_20260120_223250_3124.txt,637,1674,0,0,0,ok
monnews/monnews_20260120_223250_1081.txt,1097,2813,0,0,0,ok
monnews/monnews_20260120_223250_3143.txt,922,2256,0,0,0,ok
monnews/monnews_20260120_223250_886.txt,1169,2847,0,0,0,ok
monnews/monnews_20260120_223250_2731.txt,579,1446,0,0,0,ok
monnews/monnews_20260120_223250_1298.txt,776,1851,0,0,0,ok
monnews/monnews_20260120_223250_2094.txt,52,144,0,0,0,ok
monnews/monnews_20260120_223250_1206.txt,1186,3100,0,0,0,ok
monnews/monnews_20260120_223250_810.txt,3740,9195,0,0,0,ok
monnews/monnews_20260120_223250_688.txt,631,1749,0,0,0,ok
monnews/monnews_20260120_223250_833.txt,650,1746,0,0,0,ok
monnews/monnews_20260120_223250_1215.txt,429,970,0,0,0,ok
monnews/monnews_20260120_223250_3026.txt,1153,2813,0,0,0,ok
monnews/monnews_20260120_223250_2287.txt,1385,3477,0,0,0,ok
monnews/monnews_20260120_223250_3203.txt,936,2264,0,0,0,ok
monnews/monnews_20260120_223250_1242.txt,3025,7337,0,0,0,ok
monnews/monnews_20260120_223250_3323.txt,2182,5643,0,0,0,ok
monnews/monnews_20260120_223250_2682.txt,759,1854,0,0,0,ok
monnews/monnews_20260120_223250_3405.txt,3819,9417,0,0,0,ok
monnews/monnews_20260120_223250_865.txt,745,1956,0,0,0,ok
monnews/monnews_20260120_223250_2374.txt,1330,3295,0,0,0,ok
monnews/monnews_20260120_223250_1942.txt,2275,5478,0,0,0,ok
monnews/monnews_20260120_223250_38.txt,648,1571,0,0,0,ok
monnews/monnews_20260120_223250_562.txt,4018,10094,0,0,0,ok
monnews/monnews_20260120_223250_1642.txt,1659,4250,0,0,0,ok
monnews/monnews_20260120_223250_2369.txt,1227,3023,0,0,0,ok
monnews/monnews_20260120_223250_1079.txt,845,2116,0,0,0,ok
monnews/monnews_20260120_223250_261.txt,1103,2727,0,0,0,ok
monnews/monnews_20260120_223250_82.txt,837,2078,0,0,0,ok
monnews/monnews_20260120_223250_2850.txt,1139,2695,0,0,0,ok
monnews/monnews_20260120_223250_1578.txt,3932,9984,0,0,0,ok
monnews/monnews_20260120_223250_2183.txt,963,2391,0,0,0,ok
monnews/monnews_20260120_223250_321.txt,1798,4225,179,0,0,ok
monnews/monnews_20260120_223250_1583.txt,1069,2657,0,0,0,ok
monnews/monnews_20260120_223250_521.txt,1368,3385,0,0,0,ok
monnews/monnews_20260120_223250_2820.txt,1160,2716,0,0,0,ok
monnews/monnews_20260120_223250_3229.txt,1281,3042,0,0,0,ok
monnews/monnews_20260120_223250_633.txt,2306,5545,0,0,0,ok
monnews/monnews_20260120_223250_1477.txt,1328,3489,0,0,0,ok
monnews/monnews_20260120_223250_853.txt,3462,8489,0,0,0,ok
monnews/monnews_20260120_223250_2420.txt,961,2582,0,0,0,ok
monnews/monnews_20260120_223250_3532.txt,586,1492,0,0,0,ok
monnews/monnews_20260120_223250_1818.txt,1250,3047,0,0,0,ok
monnews/monnews_20260120_223250_2041.txt,831,2144,0,0,0,ok
monnews/monnews_20260120_223250_2738.txt,8,127,0,0,0,ok
monnews/monnews_20260120_223250_1685.txt,1147,2828,0,0,0,ok
monnews/monnews_20260120_223250_2477.txt,1359,3302,0,0,0,ok
monnews/monnews_20260120_223250_3600.txt,1304,3134,0,0,0,ok
monnews/monnews_20260120_223250_1348.txt,1540,3878,0,0,0,ok
monnews/monnews_20260120_223250_2864.txt,22,55,0,0,0,ok
monnews/monnews_20260120_223250_3132.txt,719,1811,0,0,0,ok
monnews/monnews_20260120_223250_2018.txt,1132,2732,0,0,0,ok
monnews/monnews_20260120_223250_1095.txt,1953,5099,0,0,0,ok
monnews/monnews_20260120_223250_1749.txt,997,2550,0,0,0,ok
monnews/monnews_20260120_223250_2508.txt,818,2016,0,0,0,ok
monnews/monnews_20260120_223250_972.txt,570,1425,0,0,0,ok
monnews/monnews_20260120_223250_3478.txt,3787,9467,0,0,0,ok
monnews/monnews_20260120_223250_1428.txt,3046,7729,4,0,0,ok
monnews/monnews_20260120_223250_497.txt,601,1511,0,0,0,ok
monnews/monnews_20260120_223250_1866.txt,770,2098,0,0,0,ok
monnews/monnews_20260120_223250_1370.txt,770,1937,0,0,0,ok
monnews/monnews_20260120_223250_1207.txt,1006,2466,0,0,0,ok
monnews/monnews_20260120_223250_2987.txt,872,2167,0,0,0,ok
monnews/monnews_20260120_223250_1392.txt,1265,3086,0,0,0,ok
monnews/monnews_20260120_223250_47.txt,745,1794,0,0,0,ok
monnews/monnews_20260120_223250_1435.txt,895,2360,0,0,0,ok
monnews/monnews_20260120_223250_1833.txt,1379,3483,0,0,0,ok
monnews/monnews_20260120_223250_2123.txt,1005,2486,0,0,0,ok
monnews/monnews_20260120_223250_2793.txt,1152,2902,0,0,0,ok
monnews/monnews_20260120_223250_2326.txt,812,1924,0,0,0,ok
monnews/monnews_20260120_223250_915.txt,2357,5848,0,0,0,ok
monnews/monnews_20260120_223250_3559.txt,740,1966,0,0,0,ok
monnews/monnews_20260120_223250_3173.txt,599,1415,0,0,0,ok
monnews/monnews_20260120_223250_1170.txt,732,1864,0,0,0,ok
monnews/monnews_20260120_223250_859.txt,1073,2615,0,0,0,ok
monnews/monnews_20260120_223250_373.txt,761,1991,0,0,0,ok
monnews/monnews_20260120_223250_3346.txt,4018,10109,0,0,0,ok
monnews/monnews_20260120_223250_2522.txt,1043,2641,0,0,0,ok
monnews/monnews_20260120_223250_1719.txt,2475,5791,3,0,0,ok
monnews/monnews_20260120_223250_3431.txt,627,1574,0,0,0,ok
monnews/monnews_20260120_223250_1901.txt,719,1857,0,0,0,ok
monnews/monnews_20260120_223250_275.txt,866,2083,0,0,0,ok
monnews/monnews_20260120_223250_3591.txt,3179,8006,0,0,0,ok
monnews/monnews_20260120_223250_3585.txt,740,1815,0,0,0,ok
monnews/monnews_20260120_223250_336.txt,739,1806,63,0,0,ok
monnews/monnews_20260120_223250_1221.txt,666,1653,0,0,0,ok
monnews/monnews_20260120_223250_331.txt,1422,3429,105,0,0,ok
monnews/monnews_20260120_223250_3499.txt,841,2030,0,0,0,ok
monnews/monnews_20260120_223250_704.txt,2510,6455,0,0,0,ok
monnews/monnews_20260120_223250_1030.txt,540,1375,0,0,0,ok
monnews/monnews_20260120_223250_197.txt,1955,4871,163,0,0,ok
monnews/monnews_20260120_223250_696.txt,521,1357,46,0,0,ok
monnews/monnews_20260120_223250_1697.txt,742,1751,0,0,0,ok
monnews/monnews_20260120_223250_1903.txt,1374,3347,0,0,0,ok
monnews/monnews_20260120_223250_3390.txt,896,2201,0,0,0,ok
monnews/monnews_20260120_223250_1975.txt,1578,3855,0,0,0,ok
monnews/monnews_20260120_223250_1568.txt,611,1442,0,0,0,ok
monnews/monnews_20260120_223250_365.txt,2789,6868,3,0,0,ok
monnews/monnews_20260120_223250_1526.txt,1025,2522,0,0,0,ok
monnews/monnews_20260120_223250_2577.txt,581,1591,0,0,0,ok
monnews/monnews_20260120_223250_323.txt,815,1947,55,0,0,ok
monnews/monnews_20260120_223250_2365.txt,1373,3266,0,0,0,ok
monnews/monnews_20260120_223250_2296.txt,823,2036,0,0,0,ok
monnews/monnews_20260120_223250_1625.txt,2427,6175,0,0,0,ok
monnews/monnews_20260120_223250_309.txt,2196,5398,173,0,0,ok
monnews/monnews_20260120_223250_449.txt,26,122,0,0,0,ok
monnews/monnews_20260120_223250_3461.txt,582,1496,0,0,0,ok
monnews/monnews_20260120_223250_876.txt,4215,10640,0,0,0,ok
monnews/monnews_20260120_223250_1259.txt,1083,2719,0,0,0,ok
monnews/monnews_20260120_223250_1267.txt,836,2085,0,0,0,ok
monnews/monnews_20260120_223250_2986.txt,1553,3629,0,0,0,ok
monnews/monnews_20260120_223250_344.txt,1327,3209,1,0,0,ok
monnews/monnews_20260120_223250_2279.txt,2489,6069,0,0,0,ok
monnews/monnews_20260120_223250_977.txt,2951,7207,0,0,0,ok
monnews/monnews_20260120_223250_2125.txt,2539,6409,0,0,0,ok
monnews/monnews_20260120_223250_864.txt,697,1791,0,0,0,ok
monnews/monnews_20260120_223250_2030.txt,1027,2547,0,0,0,ok
monnews/monnews_20260120_223250_2945.txt,1153,2770,0,0,0,ok
monnews/monnews_20260120_223250_1279.txt,4039,9728,0,0,0,ok
monnews/monnews_20260120_223250_1027.txt,2326,5698,0,0,0,ok
monnews/monnews_20260120_223250_697.txt,1274,3080,0,0,0,ok
monnews/monnews_20260120_223250_2782.txt,710,1756,0,0,0,ok
monnews/monnews_20260120_223250_1565.txt,930,2409,0,0,0,ok
monnews/monnews_20260120_223250_1872.txt,1139,2907,0,0,0,ok
monnews/monnews_20260120_223250_982.txt,1009,2487,0,0,0,ok
monnews/monnews_20260120_223250_2049.txt,986,2418,0,0,0,ok
monnews/monnews_20260120_223250_1376.txt,913,2199,0,0,0,ok
monnews/monnews_20260120_223250_1235.txt,683,1740,0,0,0,ok
monnews/monnews_20260120_223250_3468.txt,732,1826,0,0,0,ok
monnews/monnews_20260120_223250_1138.txt,906,2153,0,0,0,ok
monnews/monnews_20260120_223250_798.txt,2335,5707,0,0,0,ok
monnews/monnews_20260120_223250_499.txt,1018,2601,1,0,0,ok
monnews/monnews_20260120_223250_3188.txt,1267,3022,0,0,0,ok
monnews/monnews_20260120_223250_2998.txt,764,1888,0,0,0,ok
monnews/monnews_20260120_223250_2579.txt,1674,3939,0,0,0,ok
monnews/monnews_20260120_223250_1449.txt,1035,2581,0,0,0,ok
monnews/monnews_20260120_223250_2039.txt,1051,2839,0,0,0,ok
monnews/monnews_20260120_223250_1609.txt,850,2231,0,0,0,ok
monnews/monnews_20260120_223250_726.txt,845,2029,0,0,0,ok
monnews/monnews_20260120_223250_2775.txt,2372,5710,0,0,0,ok
monnews/monnews_20260120_223250_57.txt,3874,9128,0,0,0,ok
monnews/monnews_20260120_223250_221.txt,792,1995,57,0,0,ok
monnews/monnews_20260120_223250_2394.txt,1224,2940,0,0,0,ok
monnews/monnews_20260120_223250_1204.txt,747,1867,0,0,0,ok
monnews/monnews_20260120_223250_3017.txt,866,2161,0,0,0,ok
monnews/monnews_20260120_223250_2534.txt,1075,2665,0,0,0,ok
monnews/monnews_20260120_223250_188.txt,756,1869,68,0,0,ok
monnews/monnews_20260120_223250_973.txt,2643,6661,0,0,0,ok
monnews/monnews_20260120_223250_387.txt,687,1659,0,0,0,ok
monnews/monnews_20260120_223250_2977.txt,921,2201,0,0,0,ok
monnews/monnews_20260120_223250_145.txt,2214,5227,174,0,0,ok
monnews/monnews_20260120_223250_2252.txt,863,2212,0,0,0,ok
monnews/monnews_20260120_223250_2074.txt,777,2303,0,0,0,ok
monnews/monnews_20260120_223250_781.txt,1040,2627,0,0,0,ok
monnews/monnews_20260120_223250_200.txt,1322,3270,158,0,0,ok
monnews/monnews_20260120_223250_1613.txt,2256,5735,0,0,0,ok
monnews/monnews_20260120_223250_1301.txt,3212,8169,0,0,0,ok
monnews/monnews_20260120_223250_2744.txt,1028,2569,0,0,0,ok
monnews/monnews_20260120_223250_547.txt,2805,6724,0,0,0,ok
monnews/monnews_20260120_223250_1557.txt,2179,5696,8,0,0,ok
monnews/monnews_20260120_223250_1977.txt,1033,2457,0,0,0,ok
monnews/monnews_20260120_223250_1114.txt,611,1540,0,0,0,ok
monnews/monnews_20260120_223250_457.txt,2359,5638,0,0,0,ok
monnews/monnews_20260120_223250_1877.txt,1023,2589,0,0,0,ok
monnews/monnews_20260120_223250_2155.txt,643,1583,0,0,0,ok
monnews/monnews_20260120_223250_1017.txt,893,2294,0,0,0,ok
monnews/monnews_20260120_223250_3419.txt,559,1371,0,0,0,ok
monnews/monnews_20260120_223250_1571.txt,780,1819,0,0,0,ok
monnews/monnews_20260120_223250_3184.txt,3539,8487,0,0,0,ok
monnews/monnews_20260120_223250_2418.txt,914,2288,0,0,0,ok
monnews/monnews_20260120_223250_868.txt,636,1635,0,0,0,ok
monnews/monnews_20260120_223250_1764.txt,1130,2645,0,0,0,ok
monnews/monnews_20260120_223250_1584.txt,635,1464,0,0,0,ok
monnews/monnews_20260120_223250_3232.txt,1412,3376,0,0,0,ok
monnews/monnews_20260120_223250_807.txt,3030,7708,0,0,0,ok
monnews/monnews_20260120_223250_2781.txt,922,2268,0,0,0,ok
monnews/monnews_20260120_223250_1040.txt,709,1844,0,0,0,ok
monnews/monnews_20260120_223250_1824.txt,1344,3208,0,0,0,ok
monnews/monnews_20260120_223250_2448.txt,995,2493,0,0,0,ok
monnews/monnews_20260120_223250_3149.txt,623,1560,0,0,0,ok
